file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-01-18:00:05_J3098_PERF-ASM.prt   204 2.70e+10  294.62s  4m54.62   91.6
2018-04-01-18:05:04_J3099_PERF-ASM.prt   203 2.68e+10  293.57s  4m53.57   91.4
2018-04-01-18:09:59_J3100_PERF-ASM.prt   201 2.66e+10  290.08s  4m50.08   91.6
2018-04-01-18:14:58_J3101_PERF-ASM.prt   204 2.70e+10  294.27s  4m54.27   91.7
2018-04-01-18:19:46_J3102_PERF-ASM.prt   196 2.59e+10  282.89s  4m42.89   91.6
2018-04-01-18:24:43_J3103_PERF-ASM.prt   202 2.67e+10  291.38s  4m51.38   91.7
2018-04-01-18:29:41_J3104_PERF-ASM.prt   203 2.68e+10  292.88s  4m52.88   91.7
2018-04-01-18:34:36_J3105_PERF-ASM.prt   201 2.66e+10  289.98s  4m49.98   91.7
2018-04-01-18:39:31_J3106_PERF-ASM.prt   201 2.66e+10  289.70s  4m49.70   91.8
2018-04-01-18:44:26_J3107_PERF-ASM.prt   201 2.66e+10  289.87s  4m49.87   91.7
2018-04-01-18:49:22_J3108_PERF-ASM.prt   202 2.67e+10  291.24s  4m51.24   91.7
2018-04-01-18:54:19_J3109_PERF-ASM.prt   202 2.67e+10  291.44s  4m51.44   91.7
2018-04-01-18:59:15_J3110_PERF-ASM.prt   202 2.67e+10  291.35s  4m51.35   91.7
2018-04-01-19:04:10_J3111_PERF-ASM.prt   201 2.66e+10  289.85s  4m49.85   91.7
2018-04-01-19:09:06_J3112_PERF-ASM.prt   202 2.67e+10  291.27s  4m51.27   91.7
2018-04-01-19:14:09_J3113_PERF-ASM.prt   204 2.70e+10  297.90s  4m57.90   90.6
2018-04-01-19:19:09_J3114_PERF-ASM.prt   204 2.70e+10  295.00s  4m55.00   91.5
2018-04-01-19:24:06_J3115_PERF-ASM.prt   202 2.67e+10  291.68s  4m51.68   91.6
2018-04-01-19:29:04_J3116_PERF-ASM.prt   203 2.68e+10  293.03s  4m53.03   91.6
2018-04-01-19:33:58_J3117_PERF-ASM.prt   200 2.64e+10  288.71s  4m48.71   91.6
2018-04-01-19:38:55_J3118_PERF-ASM.prt   202 2.67e+10  291.28s  4m51.28   91.7
2018-04-01-19:43:51_J3119_PERF-ASM.prt   202 2.67e+10  291.40s  4m51.40   91.7
2018-04-01-19:48:48_J3120_PERF-ASM.prt   202 2.67e+10  291.46s  4m51.46   91.7
2018-04-01-19:53:47_J3121_PERF-ASM.prt   204 2.70e+10  294.25s  4m54.25   91.7
2018-04-01-19:58:45_J3122_PERF-ASM.prt   203 2.68e+10  292.93s  4m52.93   91.6
2018-04-01-20:03:41_J3123_PERF-ASM.prt   202 2.67e+10  291.26s  4m51.26   91.7
2018-04-01-20:08:37_J3124_PERF-ASM.prt   201 2.66e+10  290.09s  4m50.09   91.6
2018-04-01-20:13:33_J3125_PERF-ASM.prt   202 2.67e+10  291.45s  4m51.45   91.7
2018-04-01-20:18:28_J3126_PERF-ASM.prt   201 2.66e+10  290.19s  4m50.19   91.6
2018-04-01-20:23:27_J3127_PERF-ASM.prt   203 2.68e+10  293.03s  4m53.03   91.6
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T932  L R,m (ig=25)          : 30     8.0     8.2     7.77  0.74%    3.42   1.04
T933  L R,m (ig=36)          : 30     7.7     7.9     7.58  0.69%    3.34   1.01
T952  T700 1st  2            : 30    11.3    11.6     4.41  0.81%    1.94   0.59
T953  T700 1st  3            : 30    16.4    16.8     9.49  0.76%    4.18   1.27
T954  T700 1st  4            : 30    21.2    21.6    14.45  0.68%    6.36   1.93
T955  T700 1st  5            : 30    23.4    23.8    16.59  1.05%    7.31   2.22
T956  T700 1st  6            : 30    38.1    38.8    31.48  0.47%   13.86   4.22
T957  T700 1st  7            : 30    30.1    30.8    23.54  0.85%   10.36   3.15
T958  T700 1st  8            : 30    35.2    35.9    28.50  0.91%   12.55   3.82
T959  T700 1st  9            : 30    38.9    39.8    32.29  0.91%   14.22   4.32
T960  T700 1st 10            : 30    43.1    43.8    36.49  0.50%   16.07   4.89
T961  T700 1st 11            : 30    45.9    46.6    39.36  0.76%   17.33   5.27
T962  T700 1st 12            : 30    63.5    64.6    57.16  0.74%   25.16   7.65
T963  T700 1st 13            : 30    67.3    68.7    61.11  0.92%   26.90   8.18
T964  T700 1st 14            : 30    67.2    68.3    60.69  0.91%   26.72   8.13
T965  T700 1st 15            : 30    60.2    61.2    53.86  0.92%   23.71   7.21
T966  T700 1st 16            : 30    74.4    76.4    67.98  0.95%   29.93   9.10
T967  T700 1st 17            : 30    67.1    68.5    60.80  0.79%   26.77   8.14
T968  T700 1st 18            : 30    98.5   106.2    92.23  0.62%   40.61  12.35
T969  T700 1st 19            : 30    84.3    87.0    77.96  0.91%   34.32  10.44
T970  T700 1st 20            : 30   113.0   115.7   106.77  0.73%   47.01  14.30
T971  T700 1st 21            : 30    91.6    93.2    85.64  0.94%   37.71  11.47
T972  T700 1st 22            : 30   126.5   128.4   120.67  0.44%   53.13  16.16
T973  T700 1st 23            : 30    96.0    97.7    89.95  0.67%   39.60  12.04
T974  T700 1st 24            : 30   132.4   135.6   126.76  0.55%   55.81  16.97
T975  T700 1st 25            : 30   116.9   121.0   110.99  0.88%   48.86  14.86
T976  T700 1st 26            : 30   152.6   155.1   146.62  0.64%   64.55  19.63
T977  T700 1st 27            : 30   124.9   127.8   118.78  0.83%   52.29  15.90
T978  T700 1st 28            : 30   150.6   153.0   144.96  0.63%   63.82  19.41
T979  T700 1st 29            : 30   139.0   141.5   133.57  0.85%   58.81  17.88
T980  T700 1st 30            : 30   167.7   170.3   161.76  0.80%   71.22  21.66
T981  T700 1st 31            : 30   148.0   150.8   142.45  0.85%   62.72  19.07
T982  T700 1st 32            : 30   175.4   178.4   169.98  0.40%   74.84  22.76
T983  T700 1st 33            : 30   171.6   174.3   166.21  1.01%   73.18  22.25
T984  T700 1st 34            : 30   207.4   212.1   202.46  0.84%   89.14  27.11
T985  T700 1st 35            : 30   171.5   178.3   167.54  0.94%   73.77  22.43
T986  T700 1st 36            : 30   217.8   222.3   212.62  0.45%   93.61  28.47
T987  T700 1st 37            : 30   178.3   181.3   172.67  0.48%   76.02  23.12
T988  T700 1st 38            : 30   228.4   232.1   222.92  0.52%   98.14  29.85
T989  T700 1st 39            : 30   199.0   202.3   193.62  0.82%   85.25  25.92
T990  T700 1st 40            : 30   222.3   225.9   216.82  0.81%   95.46  29.03
D170  MVCL (10b)             : 30       -       -    24.74  1.01%   10.89   3.31
D171  MVCL (100b)            : 30       -       -    32.34  0.98%   14.24   4.33
D172  MVCL (250b)            : 30       -       -    42.81  0.65%   18.85   5.73
D173  MVCL (1kb)             : 30       -       -   105.83  0.56%   46.59  14.17
D174  MVCL (4kb)             : 30       -       -   361.05  0.69%  158.96  48.34
D175  MVCL (100b,pad)        : 30       -       -    19.13  1.35%    8.42   2.56
D176  MVCL (1kb,pad)         : 30       -       -    37.21  0.98%   16.38   4.98
D177  MVCL (4kb,pad)         : 30       -       -   104.91  1.01%   46.19  14.05
D178  MVCL (1kb,over1)       : 30       -       -    10.95  2.00%    4.82   1.47
D179  MVCL (1kb,over2)       : 30       -       -   110.51  0.72%   48.66  14.80
D215  DR R,R                 : 30       -       -    15.50  0.78%    6.82   2.08
D216  D R,m                  : 30       -       -    21.10  0.77%    9.29   2.82
D280  CLCL (100b,10b)        : 30       -       -   105.08  0.63%   46.27  14.07
D281  CLCL (4kb,10b)         : 30       -       -   108.22  0.83%   47.65  14.49
D282  CLCL (4kb,100b)        : 30       -       -   950.77  0.80%  418.60 127.30
D283  CLCL (4kb,250b)        : 30       -       -  2340.49  0.78% 1030.45 313.38
D290  CS R,R,m (eq,eq)       : 30       -       -    39.18  0.83%   17.25   5.25
D291  CS R,R,m (eq,ne)       : 30       -       -    39.40  0.73%   17.35   5.28
D292  CS R,R,m (ne)          : 30       -       -   209.45  0.59%   92.22  28.04
D295  CDS R,R,m (eq,eq)      : 30       -       -    40.57  0.50%   17.86   5.43
D296  CDS R,R,m (eq,ne)      : 30       -       -    40.81  0.57%   17.97   5.46
D297  CDS R,R,m (ne)         : 30       -       -   211.08  0.44%   92.93  28.26
D320  BALR R,R               : 30       -       -     6.21  1.56%    2.73   0.83
D321  BALR R,R (far)         : 30       -       -    31.37  0.70%   13.81   4.20
D322  BAL R,R                : 30       -       -     7.91  1.40%    3.48   1.06
D323  BAL R,R (far)          : 30       -       -    17.77  1.34%    7.82   2.38
D324  BASR R,R               : 30       -       -     6.42  1.57%    2.83   0.86
D325  BAS R,R                : 30       -       -     8.44  0.95%    3.72   1.13
D410  ED (10c)               : 30       -       -   136.42  0.64%   60.06  18.27
D411  ED (30c)               : 30       -       -   402.09  0.85%  177.03  53.84
D415  EDMK (10c)             : 30       -       -   138.86  0.48%   61.14  18.59
D426  DP m,m (10d)           : 30       -       -   472.57  0.51%  208.06  63.27
D427  DP m,m (30d)           : 30       -       -  1087.62  0.86%  478.85 145.63
D610  EX R,i (bare, via TM)  : 30       -       -    22.13  0.96%    9.74   2.96
D611  EX R,i (bare, via XI)  : 30       -       -    22.40  0.77%    9.86   3.00
D620  TS m (zero)            : 30       -       -    36.26  0.97%   15.96   4.85
D621  TS m (ones)            : 30       -       -   208.27  0.56%   91.70  27.89
