file name ----------------------------  GMUL  i-count  -- total time --   MIPS
T545  MD R,m                 : 99    31.1    32.1    30.74  0.51%   10.01   2.40
T546  DDR R,R                : 99   189.8   191.6   190.35  0.49%   61.97  14.88
T547  DD R,m                 : 99   196.7   202.0   196.83  0.47%   64.08  15.39
T550  CDR R,R                : 99    15.9    16.2    15.79  0.55%    5.14   1.23
T551  CD R,m                 : 99    24.7    25.6    24.64  0.42%    8.02   1.93
T552  AWR R,R                : 99    16.9    17.2    16.52  0.49%    5.38   1.29
T553  HDR R,R                : 99    10.2    10.4     9.79  0.57%    3.19   0.77
T560  AXR R,R                : 99    33.5    33.9    33.47  0.50%   10.90   2.62
T561  MXR R,R                : 99    44.3    44.9    43.70  0.50%   14.23   3.42
T600  STCK m                 : 99   514.8   535.7   515.98  0.43%  167.98  40.34
T601  SPM R                  : 99     3.9     4.0     3.87  0.53%    1.26   0.30
T610  EX R,i (with TM)       : 99    43.5    44.4    43.51  0.50%   14.16   3.40
T611  EX R,i (with XI)       : 99    44.8    45.3    44.81  0.47%   14.59   3.50
T620  MVI;TS m (zero)        : 99    86.8    93.1    87.70  2.07%   28.55   6.86
T621  MVI;TS m (ones)        : 99   830.3   848.9   835.83  0.73%  272.12  65.34
T700  mix int RR basic       : 99     6.8     7.0     6.73  1.59%    2.19   0.53
T701  mix int RX             : 99    16.9    17.1    16.61  0.38%    5.41   1.30
T702  mix int RX (far)       : 99    16.9    17.2    16.66  0.45%    5.42   1.30
T703  mix int RR noopt       : 99     7.0     7.2     6.93  0.80%    2.26   0.54
T900  LR R,R (ig=1)          : 99     9.2     9.3     2.13  0.53%    0.69   0.17
T901  LR R,R (ig=2)          : 99     5.8     5.9     2.29  0.59%    0.75   0.18
T902  LR R,R (ig=3)          : 99     4.9     5.0     2.52  0.61%    0.82   0.20
T903  LR R,R (ig=4)          : 99     4.4     4.7     2.70  0.65%    0.88   0.21
T904  LR R,R (ig=5)          : 99     4.1     4.2     2.69  0.66%    0.88   0.21
T905  LR R,R (ig=6)          : 99     6.6     6.8     5.48  0.52%    1.78   0.43
T906  LR R,R (ig=7)          : 99     6.0     6.1     4.96  0.53%    1.62   0.39
T907  LR R,R (ig=8)          : 99     5.7     5.9     4.85  0.50%    1.58   0.38
T908  LR R,R (ig=9)          : 99     5.4     5.5     4.65  0.55%    1.51   0.36
T909  LR R,R (ig=10)         : 99     5.2     5.3     4.47  0.49%    1.46   0.35
T910  LR R,R (ig=12)         : 99     4.8     4.9     4.25  0.57%    1.38   0.33
T911  LR R,R (ig=18)         : 99     4.2     4.3     3.82  0.54%    1.25   0.30
T912  LR R,R (ig=25)         : 99     3.8     3.9     3.57  0.52%    1.16   0.28
T913  LR R,R (ig=36)         : 99     3.6     3.6     3.38  0.52%    1.10   0.26
T914  LR R,R (ig=50)         : 99     3.3     3.4     3.22  0.51%    1.05   0.25
T915  LR R,R (ig=72)         : 99     3.2     3.4     3.13  0.56%    1.02   0.25
T920  L R,m (ig=1)           : 99    19.2    21.5    12.09  0.61%    3.94   0.95
T921  L R,m (ig=2)           : 99    15.5    15.9    11.99  0.49%    3.90   0.94
T922  L R,m (ig=3)           : 99    14.5    15.1    12.18  0.47%    3.97   0.95
T923  L R,m (ig=4)           : 99    17.5    18.3    15.83  0.41%    5.15   1.24
T924  L R,m (ig=5)           : 99    16.1    16.6    14.77  0.53%    4.81   1.15
T925  L R,m (ig=6)           : 99    15.7    16.6    14.55  0.46%    4.74   1.14
T926  L R,m (ig=7)           : 99    15.2    16.7    14.21  0.53%    4.63   1.11
T927  L R,m (ig=8)           : 99    14.7    15.3    13.87  0.51%    4.52   1.08
T928  L R,m (ig=9)           : 99    15.6    16.1    14.86  0.44%    4.84   1.16
T929  L R,m (ig=10)          : 99    15.1    16.9    14.50  0.46%    4.72   1.13
T930  L R,m (ig=12)          : 99    14.6    15.5    14.10  0.51%    4.59   1.10
T931  L R,m (ig=18)          : 99    13.7    15.0    13.33  0.45%    4.34   1.04
T932  L R,m (ig=25)          : 99    13.6    14.8    13.35  0.57%    4.35   1.04
T933  L R,m (ig=36)          : 99    13.0    13.4    12.90  0.47%    4.20   1.01
T952  T700 1st  2            : 99    13.0    13.3     5.96  0.57%    1.94   0.47
T953  T700 1st  3            : 99    21.5    22.3    14.65  0.94%    4.77   1.15
T954  T700 1st  4            : 99    24.7    25.3    17.78  0.53%    5.79   1.39
T955  T700 1st  5            : 99    30.7    31.5    23.84  0.71%    7.76   1.86
T956  T700 1st  6            : 99    34.7    35.3    27.72  0.58%    9.03   2.17
T957  T700 1st  7            : 99    38.4    39.3    31.44  0.54%   10.24   2.46
T958  T700 1st  8            : 99    44.9    45.8    38.02  0.66%   12.38   2.97
T959  T700 1st  9            : 99    50.1    50.9    43.24  0.61%   14.08   3.38
T960  T700 1st 10            : 99    53.7    60.1    46.90  0.58%   15.27   3.67
T961  T700 1st 11            : 99    59.4    61.6    52.56  0.58%   17.11   4.11
T962  T700 1st 12            : 99    63.0    66.2    56.41  0.67%   18.36   4.41
T963  T700 1st 13            : 99    66.4    68.8    60.05  0.78%   19.55   4.69
T964  T700 1st 14            : 99    75.1    76.8    68.82  0.67%   22.41   5.38
T965  T700 1st 15            : 99    76.7    80.7    70.49  1.28%   22.95   5.51
T966  T700 1st 16            : 99    81.9    84.8    76.25  1.61%   24.82   5.96
T967  T700 1st 17            : 99    88.7    90.8    82.52  0.79%   26.87   6.45
T968  T700 1st 18            : 99    94.4    96.9    88.25  0.90%   28.73   6.90
T969  T700 1st 19            : 99    97.7   100.3    91.64  0.70%   29.83   7.16
T970  T700 1st 20            : 99   104.6   106.4    98.00  0.45%   31.90   7.66
T971  T700 1st 21            : 99   108.3   114.9   102.20  0.78%   33.27   7.99
T972  T700 1st 22            : 99   115.7   121.4   110.21  1.16%   35.88   8.62
T973  T700 1st 23            : 99   118.7   121.0   112.23  0.47%   36.54   8.77
T974  T700 1st 24            : 99   127.5   130.0   121.59  0.66%   39.59   9.51
T975  T700 1st 25            : 99   132.3   136.4   127.26  0.96%   41.43   9.95
T976  T700 1st 26            : 99   137.5   140.8   131.38  0.51%   42.77  10.27
T977  T700 1st 27            : 99   159.2   165.4   154.65  2.16%   50.35  12.09
T978  T700 1st 28            : 99   150.4   157.9   147.82  2.17%   48.12  11.56
T979  T700 1st 29            : 99   148.5   154.2   143.97  0.81%   46.87  11.25
T980  T700 1st 30            : 99   173.3   179.8   169.52  1.80%   55.19  13.25
T981  T700 1st 31            : 99   161.6   171.6   157.25  2.97%   51.19  12.29
T982  T700 1st 32            : 99   183.3   189.2   179.77  1.72%   58.53  14.05
T983  T700 1st 33            : 99   185.1   190.8   181.21  1.40%   58.99  14.17
T984  T700 1st 34            : 99   225.8   241.5   228.96  4.01%   74.54  17.90
T985  T700 1st 35            : 99   209.1   213.2   203.18  0.59%   66.15  15.88
T986  T700 1st 36            : 99   222.5   246.4   219.07  1.34%   71.32  17.13
T987  T700 1st 37            : 99   215.6   224.9   210.60  0.84%   68.57  16.46
T988  T700 1st 38            : 99   239.6   253.0   239.25  2.51%   77.89  18.70
T989  T700 1st 39            : 99   218.7   238.7   217.80  2.11%   70.91  17.03
T990  T700 1st 40            : 99   292.9   317.6   297.79  4.24%   96.95  23.28
D170  MVCL (10b)             : 99       -       -    46.30  0.64%   15.07   3.62
D171  MVCL (100b)            : 99       -       -    47.90  0.62%   15.59   3.74
D172  MVCL (250b)            : 99       -       -    66.01  0.62%   21.49   5.16
D173  MVCL (1kb)             : 99       -       -   127.31  0.58%   41.45   9.95
D174  MVCL (4kb)             : 99       -       -   412.47  0.74%  134.29  32.24
D175  MVCL (100b,pad)        : 99       -       -    44.18  0.56%   14.38   3.45
D176  MVCL (1kb,pad)         : 99       -       -    59.15  0.55%   19.26   4.62
D177  MVCL (4kb,pad)         : 99       -       -   144.86  1.15%   47.16  11.32
D178  MVCL (1kb,over1)       : 99       -       -    23.45  0.97%    7.64   1.83
D179  MVCL (1kb,over2)       : 99       -       -   199.92  0.54%   65.09  15.63
D215  DR R,R                 : 99       -       -    21.63  0.54%    7.04   1.69
D216  D R,m                  : 99       -       -    32.23  0.54%   10.49   2.52
D280  CLCL (100b,10b)        : 99       -       -   140.11  0.46%   45.62  10.95
D281  CLCL (4kb,10b)         : 99       -       -   144.61  0.56%   47.08  11.30
D282  CLCL (4kb,100b)        : 99       -       -  1240.13  0.47%  403.74  96.94
D283  CLCL (4kb,250b)        : 99       -       -  3050.64  0.52%  993.17 238.48
D290  CS R,R,m (eq,eq)       : 99       -       -    78.78  0.48%   25.65   6.16
D291  CS R,R,m (eq,ne)       : 99       -       -    77.88  0.34%   25.36   6.09
D292  CS R,R,m (ne)          : 99       -       -   832.35  0.61%  270.98  65.07
D295  CDS R,R,m (eq,eq)      : 99       -       -    79.17  0.94%   25.78   6.19
D296  CDS R,R,m (eq,ne)      : 99       -       -    78.80  0.57%   25.65   6.16
D297  CDS R,R,m (ne)         : 99       -       -   849.15  0.65%  276.45  66.38
D320  BALR R,R               : 99       -       -     7.06  1.29%    2.30   0.55
D321  BALR R,R (far)         : 99       -       -    21.27  1.02%    6.92   1.66
D322  BAL R,R                : 99       -       -    10.48  0.95%    3.41   0.82
D323  BAL R,R (far)          : 99       -       -    21.56  1.02%    7.02   1.69
D324  BASR R,R               : 99       -       -     7.22  1.18%    2.35   0.56
D325  BAS R,R                : 99       -       -    10.75  1.06%    3.50   0.84
D410  ED (10c)               : 99       -       -   196.09  0.58%   63.84  15.33
D411  ED (30c)               : 99       -       -   595.94  0.53%  194.01  46.59
D415  EDMK (10c)             : 99       -       -   198.70  0.58%   64.69  15.53
D426  DP m,m (10d)           : 99       -       -   743.50  0.53%  242.06  58.12
D427  DP m,m (30d)           : 99       -       -  1824.08  0.40%  593.85 142.59
D610  EX R,i (bare, via TM)  : 99       -       -    28.61  0.81%    9.31   2.24
D611  EX R,i (bare, via XI)  : 99       -       -    27.74  0.81%    9.03   2.17
D620  TS m (zero)            : 99       -       -    74.52  2.43%   24.26   5.83
D621  TS m (ones)            : 99       -       -   822.66  0.75%  267.83  64.31
