file name ----------------------------  GMUL  i-count  -- total time --   MIPS
atom-4-perf.txt                           30 3.94e+09  272.79s  4m32.79   14.5
atom-4-perf.txt                           30 3.94e+09  272.74s  4m32.74   14.5
atom-4-perf.txt                           30 3.94e+09  273.05s  4m33.05   14.4
atom-4-perf.txt                           30 3.94e+09  272.82s  4m32.82   14.5
atom-4-perf.txt                           30 3.94e+09  272.80s  4m32.80   14.5
atom-4-perf.txt                           30 3.94e+09  272.79s  4m32.79   14.5
atom-4-perf.txt                           30 3.94e+09  273.01s  4m33.01   14.4
atom-4-perf.txt                           30 3.94e+09  272.80s  4m32.80   14.5
atom-4-perf.txt                           30 3.94e+09  272.40s  4m32.40   14.5
atom-4-perf.txt                           30 3.94e+09  272.61s  4m32.61   14.5
atom-4-perf.txt                           30 3.94e+09  273.10s  4m33.10   14.4
atom-4-perf.txt                           30 3.94e+09  272.91s  4m32.91   14.5
atom-4-perf.txt                           30 3.94e+09  272.74s  4m32.74   14.5
atom-4-perf.txt                           30 3.94e+09  272.70s  4m32.70   14.5
atom-4-perf.txt                           30 3.94e+09  272.62s  4m32.62   14.5
atom-4-perf.txt                           30 3.94e+09  272.90s  4m32.90   14.5
atom-4-perf.txt                           30 3.94e+09  272.66s  4m32.66   14.5
atom-4-perf.txt                           30 3.94e+09  272.84s  4m32.84   14.5
atom-4-perf.txt                           30 3.94e+09  272.73s  4m32.73   14.5
atom-4-perf.txt                           30 3.94e+09  272.82s  4m32.82   14.5
atom-4-perf.txt                           30 3.94e+09  272.97s  4m32.97   14.5
atom-4-perf.txt                           30 3.94e+09  273.10s  4m33.10   14.4
atom-4-perf.txt                           30 3.94e+09  272.58s  4m32.58   14.5
atom-4-perf.txt                           30 3.94e+09  272.92s  4m32.92   14.5
atom-4-perf.txt                           30 3.94e+09  272.88s  4m32.88   14.5
atom-4-perf.txt                           30 3.94e+09  272.91s  4m32.91   14.5
atom-4-perf.txt                           30 3.94e+09  273.18s  4m33.18   14.4
atom-4-perf.txt                           30 3.94e+09  273.15s  4m33.15   14.4
atom-4-perf.txt                           28 3.68e+09  254.74s  4m14.74   14.5
atom-4-perf.txt                           30 3.94e+09  272.61s  4m32.61   14.5
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T974  T700 1st 24            : 30   770.1   785.5   753.35  0.63%   64.40  15.19
T975  T700 1st 25            : 30   789.6   801.9   771.26  0.47%   65.93  15.56
T976  T700 1st 26            : 30   828.4   846.5   813.40  0.79%   69.53  16.41
T977  T700 1st 27            : 30   853.0   870.5   838.18  0.45%   71.65  16.90
T978  T700 1st 28            : 30   890.5   905.2   872.20  0.39%   74.56  17.59
T979  T700 1st 29            : 30   924.8   941.1   910.51  0.55%   77.83  18.36
T980  T700 1st 30            : 30   970.9   987.7   953.53  0.48%   81.51  19.23
T981  T700 1st 31            : 30  1007.3  1021.3   989.34  0.49%   84.57  19.95
T982  T700 1st 32            : 30  1038.9  1055.4  1020.08  0.71%   87.20  20.57
T983  T700 1st 33            : 30  1061.1  1080.5  1049.83  0.71%   89.74  21.17
T984  T700 1st 34            : 30  1101.7  1120.0  1085.08  0.55%   92.76  21.88
T985  T700 1st 35            : 30  1130.5  1153.0  1119.01  0.68%   95.66  22.57
T986  T700 1st 36            : 30  1155.6  1182.5  1144.30  0.63%   97.82  23.08
T987  T700 1st 37            : 30  1190.3  1212.7  1179.96  0.58%  100.87  23.80
T988  T700 1st 38            : 30  1213.8  1241.1  1205.38  0.48%  103.04  24.31
T989  T700 1st 39            : 30  1249.0  1276.0  1240.87  0.70%  106.07  25.03
T990  T700 1st 40            : 30  1278.5  1300.3  1265.50  0.64%  108.18  25.52
D170  MVCL (10b)             : 30       -       -   246.57  0.72%   21.08   4.97
D171  MVCL (100b)            : 30       -       -   336.89  0.70%   28.80   6.79
D172  MVCL (250b)            : 30       -       -   491.81  0.56%   42.04   9.92
D173  MVCL (1kb)             : 30       -       -  1245.78  0.60%  106.49  25.13
D174  MVCL (4kb)             : 30       -       -  4389.58  0.58%  375.23  88.53
D175  MVCL (100b,pad)        : 30       -       -   217.75  0.55%   18.61   4.39
D176  MVCL (1kb,pad)         : 30       -       -   283.25  0.54%   24.21   5.71
D177  MVCL (4kb,pad)         : 30       -       -   551.80  0.70%   47.17  11.13
D178  MVCL (1kb,over1)       : 30       -       -   112.76  0.68%    9.64   2.27
D179  MVCL (1kb,over2)       : 30       -       -  1270.25  0.72%  108.58  25.62
D215  DR R,R                 : 30       -       -   174.76  0.38%   14.94   3.52
D216  D R,m                  : 30       -       -   197.46  0.59%   16.88   3.98
D280  CLCL (100b,10b)        : 30       -       -   700.99  0.64%   59.92  14.14
D281  CLCL (4kb,10b)         : 30       -       -   718.45  0.82%   61.42  14.49
D282  CLCL (4kb,100b)        : 30       -       -  5693.21  0.74%  486.67 114.82
D283  CLCL (4kb,250b)        : 30       -       - 13960.78  0.74% 1193.40 281.57
D290  CS R,R,m (eq,eq)       : 30       -       -    88.68  0.27%    7.58   1.79
D291  CS R,R,m (eq,ne)       : 30       -       -    88.17  0.76%    7.54   1.78
D292  CS R,R,m (ne)          : 30       -       -   109.89  1.23%    9.39   2.22
D295  CDS R,R,m (eq,eq)      : 30       -       -   115.39  0.56%    9.86   2.33
D296  CDS R,R,m (eq,ne)      : 30       -       -   115.18  0.64%    9.85   2.32
D297  CDS R,R,m (ne)         : 30       -       -   144.30  1.09%   12.34   2.91
D320  BALR R,R               : 30       -       -    35.03  1.01%    2.99   0.71
D321  BALR R,R (far)         : 30       -       -   110.49  1.02%    9.44   2.23
D322  BAL R,R                : 30       -       -    39.88  0.76%    3.41   0.80
D323  BAL R,R (far)          : 30       -       -   134.97  0.53%   11.54   2.72
D410  ED (10c)               : 30       -       -   821.08  0.62%   70.19  16.56
D411  ED (30c)               : 30       -       -  2380.35  0.85%  203.48  48.01
D415  EDMK (10c)             : 30       -       -   919.67  0.90%   78.62  18.55
D426  DP m,m (10d)           : 30       -       -  2860.18  0.71%  244.50  57.69
D427  DP m,m (30d)           : 30       -       -  7657.96  0.67%  654.62 154.45
D610  EX R,i (bare, via TM)  : 30       -       -    66.88  0.92%    5.72   1.35
D611  EX R,i (bare, via XI)  : 30       -       -    67.05  1.50%    5.73   1.35
D620  TS m (zero)            : 30       -       -    66.56  1.05%    5.69   1.34
D621  TS m (ones)            : 30       -       -    68.85  2.06%    5.89   1.39
