file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-20-09:41:34_J0001_PERF-ASM.prt   165 2.18e+10  288.26s  4m48.26   75.7
2018-04-20-09:46:22_J0002_PERF-ASM.prt   166 2.20e+10  282.33s  4m42.33   77.8
2018-04-20-09:51:44_J0003_PERF-ASM.prt   182 2.41e+10  316.24s  5m16.24   76.1
2018-04-20-09:56:42_J0004_PERF-ASM.prt   165 2.18e+10  291.32s  4m51.32   74.9
2018-04-20-10:01:44_J0005_PERF-ASM.prt   171 2.26e+10  296.29s  4m56.29   76.3
2018-04-20-10:06:45_J0006_PERF-ASM.prt   166 2.20e+10  294.64s  4m54.64   74.5
2018-04-20-10:11:37_J0007_PERF-ASM.prt   165 2.18e+10  286.21s  4m46.21   76.2
2018-04-20-10:16:28_J0008_PERF-ASM.prt   166 2.20e+10  285.48s  4m45.48   76.9
2018-04-20-10:21:25_J0009_PERF-ASM.prt   164 2.17e+10  290.67s  4m50.67   74.6
2018-04-20-10:26:31_J0010_PERF-ASM.prt   170 2.25e+10  299.31s  4m59.31   75.1
2018-04-20-10:31:31_J0011_PERF-ASM.prt   166 2.20e+10  293.97s  4m53.97   74.7
2018-04-20-10:36:34_J0012_PERF-ASM.prt   170 2.25e+10  296.86s  4m56.86   75.7
2018-04-20-10:41:15_J0013_PERF-ASM.prt   159 2.10e+10  275.65s  4m35.65   76.3
2018-04-20-10:46:15_J0014_PERF-ASM.prt   166 2.20e+10  294.10s  4m54.10   74.6
2018-04-20-10:51:03_J0015_PERF-ASM.prt   159 2.10e+10  281.68s  4m41.68   74.7
2018-04-20-10:56:05_J0016_PERF-ASM.prt   165 2.18e+10  295.64s  4m55.64   73.8
2018-04-20-11:00:55_J0017_PERF-ASM.prt   162 2.14e+10  284.55s  4m44.55   75.3
2018-04-20-11:05:53_J0018_PERF-ASM.prt   167 2.21e+10  291.44s  4m51.44   75.8
2018-04-20-11:10:50_J0019_PERF-ASM.prt   165 2.18e+10  291.25s  4m51.25   74.9
2018-04-20-11:15:50_J0020_PERF-ASM.prt   163 2.16e+10  293.62s  4m53.62   73.4
2018-04-20-11:20:50_J0021_PERF-ASM.prt   164 2.17e+10  294.46s  4m54.46   73.7
2018-04-20-11:25:52_J0022_PERF-ASM.prt   166 2.20e+10  295.35s  4m55.35   74.3
2018-04-20-11:30:42_J0023_PERF-ASM.prt   165 2.18e+10  284.40s  4m44.40   76.7
2018-04-20-11:35:34_J0024_PERF-ASM.prt   161 2.13e+10  285.77s  4m45.77   74.5
2018-04-20-11:40:33_J0025_PERF-ASM.prt   165 2.18e+10  292.13s  4m52.13   74.7
2018-04-20-11:45:55_J0026_PERF-ASM.prt   178 2.35e+10  316.58s  5m16.58   74.4
2018-04-20-11:50:55_J0027_PERF-ASM.prt   166 2.20e+10  294.25s  4m54.25   74.6
2018-04-20-11:56:05_J0028_PERF-ASM.prt   178 2.35e+10  303.94s  5m03.94   77.5
2018-04-20-12:01:11_J0029_PERF-ASM.prt   168 2.22e+10  299.10s  4m59.10   74.3
2018-04-20-12:06:06_J0030_PERF-ASM.prt   163 2.16e+10  289.08s  4m49.08   74.6
2018-04-20-12:11:04_J0031_PERF-ASM.prt   177 2.34e+10  292.81s  4m52.81   79.9
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T930  L R,m (ig=12)          : 31     9.9    11.7    10.26  4.42%    3.71   1.13
T931  L R,m (ig=18)          : 31     9.3    11.0     9.81  4.44%    3.55   1.08
T932  L R,m (ig=25)          : 31     8.9    10.7     9.53  4.57%    3.45   1.05
T933  L R,m (ig=36)          : 31     8.6    10.2     9.27  4.68%    3.35   1.02
T952  T700 1st  2            : 31    12.7    15.1     5.51  4.71%    1.99   0.61
T953  T700 1st  3            : 31    18.0    21.4    11.52  4.25%    4.17   1.27
T954  T700 1st  4            : 31    22.8    27.1    16.79  4.07%    6.08   1.85
T955  T700 1st  5            : 31    25.6    30.8    19.73  3.90%    7.14   2.17
T956  T700 1st  6            : 31    30.3    35.5    24.96  4.56%    9.03   2.75
T957  T700 1st  7            : 31    33.5    38.8    28.34  4.78%   10.25   3.12
T958  T700 1st  8            : 31    45.1    51.6    40.61  4.27%   14.69   4.47
T959  T700 1st  9            : 31    43.0    49.7    39.16  4.75%   14.17   4.31
T960  T700 1st 10            : 31    52.5    60.3    49.33  4.29%   17.85   5.43
T961  T700 1st 11            : 31    49.8    57.6    46.04  5.22%   16.66   5.06
T962  T700 1st 12            : 31    65.1    74.1    62.78  4.79%   22.72   6.90
T963  T700 1st 13            : 31    56.6    66.0    54.22  4.40%   19.62   5.96
T964  T700 1st 14            : 31    70.2    81.0    68.88  4.84%   24.92   7.58
T965  T700 1st 15            : 31    66.2    76.6    64.45  4.30%   23.32   7.09
T966  T700 1st 16            : 31    82.9    95.2    83.00  4.11%   30.03   9.13
T967  T700 1st 17            : 31    81.6    93.4    81.64  4.36%   29.54   8.98
T968  T700 1st 18            : 31    92.4   105.7    93.10  4.83%   33.68  10.24
T969  T700 1st 19            : 31   109.7   127.5   112.48  4.57%   40.70  12.37
T970  T700 1st 20            : 31   108.3   125.7   110.59  4.68%   40.01  12.16
T971  T700 1st 21            : 31   101.5   118.3   103.24  4.90%   37.36  11.35
T972  T700 1st 22            : 31   117.1   137.8   120.23  4.96%   43.50  13.22
T973  T700 1st 23            : 31   107.1   124.9   109.22  6.23%   39.52  12.01
T974  T700 1st 24            : 31   150.6   177.7   158.84  6.04%   57.47  17.47
T975  T700 1st 25            : 31   133.7   156.8   140.03  4.95%   50.67  15.40
T976  T700 1st 26            : 31   166.6   196.7   176.73  5.65%   63.94  19.44
T977  T700 1st 27            : 31   142.5   168.2   149.24  4.53%   54.00  16.41
T978  T700 1st 28            : 31   163.5   191.9   173.38  4.29%   62.73  19.07
T979  T700 1st 29            : 31   171.8   204.1   182.36  4.56%   65.98  20.06
T980  T700 1st 30            : 31   183.8   218.7   195.12  4.01%   70.60  21.46
T981  T700 1st 31            : 31   159.5   189.3   168.72  4.49%   61.05  18.56
T982  T700 1st 32            : 31   190.3   222.5   202.19  4.93%   73.15  22.24
T983  T700 1st 33            : 31   182.8   217.8   194.39  4.13%   70.33  21.38
T984  T700 1st 34            : 31   231.2   275.1   248.14  4.83%   89.78  27.29
T985  T700 1st 35            : 31   186.0   220.6   198.65  2.98%   71.87  21.85
T986  T700 1st 36            : 31   249.0   296.7   267.66  2.89%   96.84  29.44
T987  T700 1st 37            : 31   220.4   265.5   235.90  4.78%   85.35  25.94
T988  T700 1st 38            : 31   256.8   303.5   274.24  3.35%   99.23  30.16
T989  T700 1st 39            : 31   231.2   274.7   248.36  3.80%   89.86  27.31
T990  T700 1st 40            : 31   303.0   355.6   327.85  1.93%  118.62  36.06
D170  MVCL (10b)             : 31       -       -    30.33  5.69%   10.97   3.34
D171  MVCL (100b)            : 31       -       -    39.28  5.64%   14.21   4.32
D172  MVCL (250b)            : 31       -       -    51.62  4.25%   18.68   5.68
D173  MVCL (1kb)             : 31       -       -   129.23  6.55%   46.76  14.21
D174  MVCL (4kb)             : 31       -       -   439.51  5.63%  159.02  48.34
D175  MVCL (100b,pad)        : 31       -       -    23.40  8.41%    8.47   2.57
D176  MVCL (1kb,pad)         : 31       -       -    45.69  8.65%   16.53   5.03
D177  MVCL (4kb,pad)         : 31       -       -   126.39  7.17%   45.73  13.90
D178  MVCL (1kb,over1)       : 31       -       -    13.46 14.91%    4.87   1.48
D179  MVCL (1kb,over2)       : 31       -       -   135.44  7.87%   49.00  14.89
D215  DR R,R                 : 31       -       -    18.78  6.70%    6.79   2.07
D216  D R,m                  : 31       -       -    25.78  6.61%    9.33   2.84
D280  CLCL (100b,10b)        : 31       -       -   127.00  8.02%   45.95  13.97
D281  CLCL (4kb,10b)         : 31       -       -   131.48  7.76%   47.57  14.46
D282  CLCL (4kb,100b)        : 31       -       -  1158.10  9.05%  419.02 127.37
D283  CLCL (4kb,250b)        : 31       -       -  2844.36  8.95% 1029.13 312.82
D290  CS R,R,m (eq,eq)       : 31       -       -    48.63  6.44%   17.60   5.35
D291  CS R,R,m (eq,ne)       : 31       -       -    48.64  7.65%   17.60   5.35
D292  CS R,R,m (ne)          : 31       -       -   396.26  5.71%  143.37  43.58
D295  CDS R,R,m (eq,eq)      : 31       -       -    50.80  6.64%   18.38   5.59
D296  CDS R,R,m (eq,ne)      : 31       -       -    50.68  7.73%   18.34   5.57
D297  CDS R,R,m (ne)         : 31       -       -   401.02  5.01%  145.09  44.10
D320  BALR R,R               : 31       -       -     7.76 17.93%    2.81   0.85
D321  BALR R,R (far)         : 31       -       -    38.68  9.13%   14.00   4.25
D322  BAL R,R                : 31       -       -     9.92 14.33%    3.59   1.09
D323  BAL R,R (far)          : 31       -       -    21.77 12.79%    7.88   2.39
D324  BASR R,R               : 31       -       -     7.90 16.18%    2.86   0.87
D325  BAS R,R                : 31       -       -    10.48 14.90%    3.79   1.15
D410  ED (10c)               : 31       -       -   166.42  5.00%   60.21  18.30
D411  ED (30c)               : 31       -       -   494.11  4.61%  178.78  54.34
D415  EDMK (10c)             : 31       -       -   170.68  5.47%   61.76  18.77
D426  DP m,m (10d)           : 31       -       -   575.07  3.92%  208.07  63.25
D427  DP m,m (30d)           : 31       -       -  1328.27  3.37%  480.59 146.08
D610  EX R,i (bare, via TM)  : 31       -       -    27.26  6.00%    9.86   3.00
D611  EX R,i (bare, via XI)  : 31       -       -    27.22  9.86%    9.85   2.99
D620  TS m (zero)            : 31       -       -    45.42  6.91%   16.43   5.00
D621  TS m (ones)            : 31       -       -   394.59  6.52%  142.77  43.40
