file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2020-04-18-12:27:58_J7807_PERF-ASM.prt   180 2.38e+10  275.56s  4m35.56   86.4
2020-04-18-12:32:52_J7808_PERF-ASM.prt   198 2.62e+10  289.73s  4m49.73   90.4
2020-04-18-12:37:17_J7809_PERF-ASM.prt   178 2.35e+10  259.56s  4m19.56   90.7
2020-04-18-12:41:56_J7810_PERF-ASM.prt   188 2.49e+10  274.61s  4m34.61   90.5
2020-04-18-12:46:58_J7811_PERF-ASM.prt   201 2.66e+10  297.33s  4m57.33   89.4
2020-04-18-12:51:58_J7812_PERF-ASM.prt   201 2.66e+10  295.85s  4m55.85   89.9
2020-04-18-12:57:03_J7813_PERF-ASM.prt   202 2.67e+10  300.04s  5m00.04   89.0
2020-04-18-13:02:06_J7814_PERF-ASM.prt   202 2.67e+10  297.85s  4m57.85   89.7
2020-04-18-13:06:26_J7815_PERF-ASM.prt   175 2.31e+10  255.29s  4m15.29   90.7
2020-04-18-13:11:30_J7816_PERF-ASM.prt   202 2.67e+10  299.67s  4m59.67   89.1
2020-04-18-13:16:31_J7817_PERF-ASM.prt   201 2.66e+10  296.22s  4m56.22   89.7
2020-04-18-13:21:33_J7818_PERF-ASM.prt   202 2.67e+10  297.60s  4m57.60   89.8
2020-04-18-13:26:22_J7819_PERF-ASM.prt   194 2.57e+10  284.05s  4m44.05   90.3
2020-04-18-13:31:12_J7820_PERF-ASM.prt   196 2.59e+10  285.75s  4m45.75   90.7
2020-04-18-13:36:04_J7821_PERF-ASM.prt   197 2.61e+10  287.73s  4m47.73   90.5
2020-04-18-13:40:28_J7822_PERF-ASM.prt   176 2.33e+10  258.31s  4m18.31   90.1
2020-04-18-13:45:29_J7823_PERF-ASM.prt   200 2.64e+10  296.29s  4m56.29   89.3
2020-04-18-13:49:37_J7824_PERF-ASM.prt   166 2.20e+10  243.42s  4m03.42   90.2
2020-04-18-13:54:36_J7825_PERF-ASM.prt   201 2.66e+10  294.01s  4m54.01   90.4
2020-04-18-13:59:29_J7826_PERF-ASM.prt   196 2.59e+10  288.62s  4m48.62   89.8
2020-04-18-14:04:30_J7827_PERF-ASM.prt   202 2.67e+10  295.93s  4m55.93   90.3
2020-04-18-14:09:31_J7828_PERF-ASM.prt   201 2.66e+10  295.93s  4m55.93   89.8
2020-04-18-14:14:01_J7829_PERF-ASM.prt   179 2.37e+10  265.89s  4m25.89   89.0
2020-04-18-14:18:05_J7830_PERF-ASM.prt   161 2.13e+10  239.23s  3m59.23   89.0
2020-04-18-14:23:05_J7831_PERF-ASM.prt   202 2.67e+10  294.55s  4m54.55   90.7
2020-04-18-14:28:09_J7832_PERF-ASM.prt   202 2.67e+10  300.20s  5m00.20   89.0
2020-04-18-14:33:09_J7833_PERF-ASM.prt   202 2.67e+10  294.96s  4m54.96   90.6
2020-04-18-14:38:01_J7834_PERF-ASM.prt   195 2.58e+10  287.11s  4m47.11   89.8
2020-04-18-14:42:39_J7835_PERF-ASM.prt   184 2.43e+10  273.39s  4m33.39   89.0
2020-04-18-14:47:38_J7836_PERF-ASM.prt   202 2.67e+10  294.52s  4m54.52   90.7
2020-04-18-14:52:38_J7837_PERF-ASM.prt   201 2.66e+10  295.12s  4m55.12   90.1
s370_perf version: s370_perf V0.9.8  rev 1026  2018-05-27

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T930  L R,m (ig=12)          : 31     8.8    10.1     8.58  6.76%    4.02   1.11
T931  L R,m (ig=18)          : 31     8.2     9.5     7.92  7.05%    3.71   1.03
T932  L R,m (ig=25)          : 31     7.9     9.2     7.78  8.80%    3.64   1.01
T933  L R,m (ig=36)          : 31     7.7     8.4     7.62  4.72%    3.57   0.99
T952  T700 1st  2            : 31    11.3    13.1     4.30  9.43%    2.01   0.56
T953  T700 1st  3            : 31    16.8    19.4     9.78  2.64%    4.58   1.27
T954  T700 1st  4            : 31    20.7    24.5    13.66  2.83%    6.39   1.77
T955  T700 1st  5            : 31    24.7    28.6    17.76  2.36%    8.32   2.30
T956  T700 1st  6            : 31    28.6    34.5    21.61  3.30%   10.12   2.80
T957  T700 1st  7            : 31    32.4    42.9    25.52  6.28%   11.95   3.31
T958  T700 1st  8            : 31    37.3    43.1    30.55  3.41%   14.30   3.96
T959  T700 1st  9            : 31    41.3    49.2    34.57  2.84%   16.18   4.49
T960  T700 1st 10            : 31    45.2    50.5    38.27  2.12%   17.92   4.97
T961  T700 1st 11            : 31    47.0    54.4    40.11  4.53%   18.78   5.20
T962  T700 1st 12            : 31    51.6    59.0    44.72  2.86%   20.94   5.80
T963  T700 1st 13            : 31    63.6    71.0    56.88  2.79%   26.63   7.38
T964  T700 1st 14            : 31    66.8    77.5    59.99  4.02%   28.09   7.78
T965  T700 1st 15            : 31    62.3    71.3    55.66  2.29%   26.06   7.22
T966  T700 1st 16            : 31    91.0   105.7    85.45  4.78%   40.01  11.09
T967  T700 1st 17            : 31    70.6    81.5    63.75  1.25%   29.85   8.27
T968  T700 1st 18            : 31   103.6   125.9    98.28  7.41%   46.01  12.75
T969  T700 1st 19            : 31    78.7    91.0    72.52  2.98%   33.95   9.41
T970  T700 1st 20            : 31   105.8   122.5    99.39  3.28%   46.53  12.90
T971  T700 1st 21            : 31    89.5   112.2    84.96  8.92%   39.77  11.02
T972  T700 1st 22            : 31   117.6   131.7   113.17  8.93%   52.98  14.68
T973  T700 1st 23            : 31   102.6   123.0    97.37  6.99%   45.59  12.63
T974  T700 1st 24            : 31   147.0   164.9   143.21  7.66%   67.05  18.58
T975  T700 1st 25            : 31   114.1   147.6   109.62  3.22%   51.32  14.22
T976  T700 1st 26            : 31   141.0   173.6   136.10  5.37%   63.72  17.66
T977  T700 1st 27            : 31   119.1   148.2   113.91  8.35%   53.33  14.78
T978  T700 1st 28            : 31   151.1   171.7   147.40  6.04%   69.01  19.13
T979  T700 1st 29            : 31   143.9   166.1   140.02  6.44%   65.56  18.17
T980  T700 1st 30            : 31   170.1   204.4   164.26  2.90%   76.90  21.31
T981  T700 1st 31            : 31   153.2   177.4   148.22 10.45%   69.39  19.23
T982  T700 1st 32            : 31   193.1   218.1   189.58  3.38%   88.76  24.60
T983  T700 1st 33            : 31   167.7   200.4   165.97  8.45%   77.71  21.54
T984  T700 1st 34            : 31   212.8   251.5   215.77  6.80%  101.02  28.00
T985  T700 1st 35            : 31   184.7   212.5   180.57  4.73%   84.54  23.43
T986  T700 1st 36            : 31   229.4   256.3   236.30  8.19%  110.63  30.66
T987  T700 1st 37            : 31   197.9   226.8   196.39  6.02%   91.95  25.48
T988  T700 1st 38            : 31   242.9   272.3   239.33  7.28%  112.05  31.05
T989  T700 1st 39            : 31   213.4   238.4   210.22  7.34%   98.42  27.28
T990  T700 1st 40            : 31   270.2   311.2   265.59  3.91%  124.34  34.46
D170  MVCL (10b)             : 31       -       -    24.72  3.47%   11.57   3.21
D171  MVCL (100b)            : 31       -       -    32.01 10.37%   14.99   4.15
D172  MVCL (250b)            : 31       -       -    41.36  2.48%   19.36   5.37
D173  MVCL (1kb)             : 31       -       -    97.12  7.37%   45.47  12.60
D174  MVCL (4kb)             : 31       -       -   327.94  6.38%  153.53  42.55
D175  MVCL (100b,pad)        : 31       -       -    27.72  8.63%   12.98   3.60
D176  MVCL (1kb,pad)         : 31       -       -    35.30  8.72%   16.53   4.58
D177  MVCL (4kb,pad)         : 31       -       -    94.57  6.15%   44.28  12.27
D178  MVCL (1kb,over1)       : 31       -       -    11.60 13.84%    5.43   1.51
D179  MVCL (1kb,over2)       : 31       -       -   104.19  4.80%   48.78  13.52
D215  DR R,R                 : 31       -       -    14.77  4.34%    6.92   1.92
D216  D R,m                  : 31       -       -    20.25  5.44%    9.48   2.63
D280  CLCL (100b,10b)        : 31       -       -   106.10  5.22%   49.67  13.77
D281  CLCL (4kb,10b)         : 31       -       -   109.68  6.37%   51.35  14.23
D282  CLCL (4kb,100b)        : 31       -       -   884.11  5.37%  413.92 114.72
D283  CLCL (4kb,250b)        : 31       -       -  2145.17  1.98% 1004.32 278.34
D290  CS R,R,m (eq,eq)       : 31       -       -    40.23  7.92%   18.84   5.22
D291  CS R,R,m (eq,ne)       : 31       -       -    38.56  5.56%   18.05   5.00
D292  CS R,R,m (ne)          : 31       -       -   368.93  5.39%  172.73  47.87
D295  CDS R,R,m (eq,eq)      : 31       -       -    39.04  4.21%   18.28   5.07
D296  CDS R,R,m (eq,ne)      : 31       -       -    39.68  4.32%   18.58   5.15
D297  CDS R,R,m (ne)         : 31       -       -   367.84  3.68%  172.22  47.73
D320  BALR R,R               : 31       -       -     6.54 14.40%    3.06   0.85
D321  BALR R,R (far)         : 31       -       -    29.13 10.88%   13.64   3.78
D322  BAL R,R                : 31       -       -     8.48 12.87%    3.97   1.10
D323  BAL R,R (far)          : 31       -       -    16.19 11.92%    7.58   2.10
D324  BASR R,R               : 31       -       -     6.78 15.12%    3.18   0.88
D325  BAS R,R                : 31       -       -     8.50 12.13%    3.98   1.10
D410  ED (10c)               : 31       -       -   129.01  3.35%   60.40  16.74
D411  ED (30c)               : 31       -       -   390.86  4.39%  182.99  50.72
D415  EDMK (10c)             : 31       -       -   132.46  3.81%   62.01  17.19
D426  DP m,m (10d)           : 31       -       -   446.96  2.46%  209.26  57.99
D427  DP m,m (30d)           : 31       -       -  1030.12  1.57%  482.28 133.66
D610  EX R,i (bare, via TM)  : 31       -       -    22.27 10.18%   10.43   2.89
D611  EX R,i (bare, via XI)  : 31       -       -    21.79  9.41%   10.20   2.83
D620  TS m (zero)            : 31       -       -    34.83  7.10%   16.31   4.52
D621  TS m (ones)            : 31       -       -   358.13  4.88%  167.67  46.47
