file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-03-31-11:40:51_J6188_PERF-ASM.prt   203 2.68e+10  279.78s  4m39.78   96.0
2018-03-31-11:45:33_J6189_PERF-ASM.prt   202 2.67e+10  277.36s  4m37.36   96.3
2018-03-31-11:50:16_J6190_PERF-ASM.prt   203 2.68e+10  278.74s  4m38.74   96.3
2018-03-31-11:54:57_J6191_PERF-ASM.prt   202 2.67e+10  277.00s  4m37.00   96.4
2018-03-31-11:59:38_J6192_PERF-ASM.prt   202 2.67e+10  277.42s  4m37.42   96.3
2018-03-31-12:04:19_J6193_PERF-ASM.prt   202 2.67e+10  277.01s  4m37.01   96.4
2018-03-31-12:09:01_J6194_PERF-ASM.prt   202 2.67e+10  277.44s  4m37.44   96.3
2018-03-31-12:13:43_J6195_PERF-ASM.prt   203 2.68e+10  278.68s  4m38.68   96.3
2018-03-31-12:18:26_J6196_PERF-ASM.prt   203 2.68e+10  278.54s  4m38.54   96.4
2018-03-31-12:23:08_J6197_PERF-ASM.prt   203 2.68e+10  278.51s  4m38.51   96.4
2018-03-31-12:27:50_J6198_PERF-ASM.prt   202 2.67e+10  277.25s  4m37.25   96.4
2018-03-31-12:32:31_J6199_PERF-ASM.prt   202 2.67e+10  277.13s  4m37.13   96.4
2018-03-31-12:37:14_J6200_PERF-ASM.prt   203 2.68e+10  279.29s  4m39.29   96.1
2018-03-31-12:41:57_J6201_PERF-ASM.prt   203 2.68e+10  278.82s  4m38.82   96.3
2018-03-31-12:46:38_J6202_PERF-ASM.prt   202 2.67e+10  277.44s  4m37.44   96.3
2018-03-31-12:51:19_J6203_PERF-ASM.prt   202 2.67e+10  277.19s  4m37.19   96.4
2018-03-31-12:56:02_J6204_PERF-ASM.prt   203 2.68e+10  278.70s  4m38.70   96.3
2018-03-31-13:00:43_J6205_PERF-ASM.prt   202 2.67e+10  277.21s  4m37.21   96.4
2018-03-31-13:05:25_J6206_PERF-ASM.prt   202 2.67e+10  277.67s  4m37.67   96.2
2018-03-31-13:10:07_J6207_PERF-ASM.prt   203 2.68e+10  278.46s  4m38.46   96.4
2018-03-31-13:14:50_J6208_PERF-ASM.prt   203 2.68e+10  278.79s  4m38.79   96.3
2018-03-31-13:19:32_J6209_PERF-ASM.prt   202 2.67e+10  277.55s  4m37.55   96.3
2018-03-31-13:24:14_J6210_PERF-ASM.prt   203 2.68e+10  278.31s  4m38.31   96.5
2018-03-31-13:28:55_J6211_PERF-ASM.prt   202 2.67e+10  277.27s  4m37.27   96.3
2018-03-31-13:33:37_J6212_PERF-ASM.prt   202 2.67e+10  277.07s  4m37.07   96.4
2018-03-31-13:38:18_J6213_PERF-ASM.prt   202 2.67e+10  277.29s  4m37.29   96.3
2018-03-31-13:42:59_J6214_PERF-ASM.prt   202 2.67e+10  277.17s  4m37.17   96.4
2018-03-31-13:47:42_J6215_PERF-ASM.prt   203 2.68e+10  278.86s  4m38.86   96.3
2018-03-31-13:52:25_J6216_PERF-ASM.prt   203 2.68e+10  278.49s  4m38.49   96.4
2018-03-31-13:57:07_J6217_PERF-ASM.prt   203 2.68e+10  278.74s  4m38.74   96.3
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T932  L R,m (ig=25)          : 30     8.0     8.0     7.68  0.22%    3.71   1.03
T933  L R,m (ig=36)          : 30     7.7     8.0     7.53  0.23%    3.64   1.01
T952  T700 1st  2            : 30    11.3    11.4     4.29  0.37%    2.07   0.58
T953  T700 1st  3            : 30    16.9    17.2     9.84  0.15%    4.75   1.32
T954  T700 1st  4            : 30    21.4    21.4    14.34  0.12%    6.93   1.93
T955  T700 1st  5            : 30    24.8    25.0    17.81  0.23%    8.60   2.39
T956  T700 1st  6            : 30    29.3    29.4    22.30  0.23%   10.77   3.00
T957  T700 1st  7            : 30    32.5    32.7    25.50  0.26%   12.32   3.43
T958  T700 1st  8            : 30    40.3    40.6    33.41  0.39%   16.14   4.49
T959  T700 1st  9            : 30    53.1    53.5    46.22  0.20%   22.33   6.22
T960  T700 1st 10            : 30    54.9    56.5    48.66  0.97%   23.50   6.54
T961  T700 1st 11            : 30    46.9    47.6    40.19  0.59%   19.41   5.40
T962  T700 1st 12            : 30    52.2    52.8    45.46  0.36%   21.96   6.11
T963  T700 1st 13            : 30    54.7    55.1    47.79  0.25%   23.08   6.43
T964  T700 1st 14            : 30    59.1    59.9    52.40  0.45%   25.31   7.05
T965  T700 1st 15            : 30    63.2    63.7    56.25  0.36%   27.17   7.56
T966  T700 1st 16            : 30    77.4    78.9    71.25  0.55%   34.42   9.58
T967  T700 1st 17            : 30    77.6    77.9    70.68  0.22%   34.14   9.50
T968  T700 1st 18            : 30    90.9   116.7    84.50  0.44%   40.82  11.36
T969  T700 1st 19            : 30    94.4    96.2    87.93  0.68%   42.47  11.82
T970  T700 1st 20            : 30    90.7    95.4    85.23  0.83%   41.17  11.46
T971  T700 1st 21            : 30    94.1    95.2    87.43  0.29%   42.23  11.76
T972  T700 1st 22            : 30   105.9   106.8    99.07  0.45%   47.85  13.32
T973  T700 1st 23            : 30   110.4   111.4   103.61  0.44%   50.04  13.93
T974  T700 1st 24            : 30   112.2   113.2   105.46  0.19%   50.94  14.18
T975  T700 1st 25            : 30   109.4   112.7   105.12  0.31%   50.78  14.13
T976  T700 1st 26            : 30   120.1   120.9   113.51  0.25%   54.83  15.26
T977  T700 1st 27            : 30   120.4   122.0   114.60  0.17%   55.36  15.41
T978  T700 1st 28            : 30   145.4   146.3   138.72  0.22%   67.00  18.65
T979  T700 1st 29            : 30   137.6   145.1   131.17  0.29%   63.36  17.64
T980  T700 1st 30            : 30   144.7   177.8   137.88  0.10%   66.60  18.54
T981  T700 1st 31            : 30   136.0   139.7   131.94  0.39%   63.73  17.74
T982  T700 1st 32            : 30   160.2   161.2   153.46  0.26%   74.13  20.63
T983  T700 1st 33            : 30   151.6   153.7   145.49  0.22%   70.28  19.56
T984  T700 1st 34            : 30   188.4   191.0   181.77  0.18%   87.80  24.44
T985  T700 1st 35            : 30   159.6   161.0   153.54  0.30%   74.16  20.64
T986  T700 1st 36            : 30   199.1   200.2   192.63  0.26%   93.05  25.90
T987  T700 1st 37            : 30   180.9   182.6   174.89  0.23%   84.48  23.52
T988  T700 1st 38            : 30   209.6   211.4   203.38  0.25%   98.24  27.35
T989  T700 1st 39            : 30   201.3   203.2   194.64  0.23%   94.01  26.17
T990  T700 1st 40            : 30   230.9   232.3   224.46  0.18%  108.42  30.18
D170  MVCL (10b)             : 30       -       -    24.80  0.30%   11.98   3.33
D171  MVCL (100b)            : 30       -       -    31.69  0.57%   15.31   4.26
D172  MVCL (250b)            : 30       -       -    40.90  0.35%   19.75   5.50
D173  MVCL (1kb)             : 30       -       -    96.40  0.27%   46.56  12.96
D174  MVCL (4kb)             : 30       -       -   324.89  0.24%  156.93  43.69
D175  MVCL (100b,pad)        : 30       -       -    19.89  0.22%    9.61   2.67
D176  MVCL (1kb,pad)         : 30       -       -    35.93  0.27%   17.36   4.83
D177  MVCL (4kb,pad)         : 30       -       -    97.00  0.61%   46.86  13.04
D178  MVCL (1kb,over1)       : 30       -       -    10.74  0.34%    5.19   1.44
D179  MVCL (1kb,over2)       : 30       -       -   103.18  0.20%   49.84  13.87
D215  DR R,R                 : 30       -       -    14.66  0.16%    7.08   1.97
D216  D R,m                  : 30       -       -    20.14  0.20%    9.73   2.71
D280  CLCL (100b,10b)        : 30       -       -    98.06  0.17%   47.37  13.19
D281  CLCL (4kb,10b)         : 30       -       -   100.72  0.23%   48.65  13.54
D282  CLCL (4kb,100b)        : 30       -       -   867.67  0.34%  419.10 116.67
D283  CLCL (4kb,250b)        : 30       -       -  2131.72  0.14% 1029.67 286.63
D290  CS R,R,m (eq,eq)       : 30       -       -    13.87  0.39%    6.70   1.86
D291  CS R,R,m (eq,ne)       : 30       -       -    13.98  0.14%    6.75   1.88
D292  CS R,R,m (ne)          : 30       -       -    15.30  0.52%    7.39   2.06
D295  CDS R,R,m (eq,eq)      : 30       -       -    15.36  0.22%    7.42   2.07
D296  CDS R,R,m (eq,ne)      : 30       -       -    15.30  0.31%    7.39   2.06
D297  CDS R,R,m (ne)         : 30       -       -    17.47  0.31%    8.44   2.35
D320  BALR R,R               : 30       -       -     6.57  0.15%    3.17   0.88
D321  BALR R,R (far)         : 30       -       -    28.91  0.29%   13.96   3.89
D322  BAL R,R                : 30       -       -     8.66  0.29%    4.18   1.16
D323  BAL R,R (far)          : 30       -       -    16.22  0.23%    7.84   2.18
D324  BASR R,R               : 30       -       -     6.75  0.19%    3.26   0.91
D325  BAS R,R                : 30       -       -     8.54  0.21%    4.12   1.15
D410  ED (10c)               : 30       -       -   129.21  0.30%   62.41  17.37
D411  ED (30c)               : 30       -       -   386.76  0.27%  186.82  52.00
D415  EDMK (10c)             : 30       -       -   131.38  0.34%   63.46  17.67
D426  DP m,m (10d)           : 30       -       -   441.61  0.17%  213.31  59.38
D427  DP m,m (30d)           : 30       -       -  1029.92  0.25%  497.47 138.48
D610  EX R,i (bare, via TM)  : 30       -       -    21.73  0.10%   10.50   2.92
D611  EX R,i (bare, via XI)  : 30       -       -    20.88  0.20%   10.08   2.81
D620  TS m (zero)            : 30       -       -    14.56  0.38%    7.04   1.96
D621  TS m (ones)            : 30       -       -    18.01  0.89%    8.70   2.42
