file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2020-04-18-09:17:05_J0001_PERF-ASM.prt   137 1.81e+10  290.88s  4m50.88   62.3
2020-04-18-09:22:03_J0002_PERF-ASM.prt   137 1.81e+10  290.36s  4m50.36   62.4
2020-04-18-09:26:53_J0003_PERF-ASM.prt   133 1.76e+10  281.89s  4m41.89   62.4
2020-04-18-09:31:54_J0004_PERF-ASM.prt   138 1.83e+10  292.35s  4m52.35   62.4
2020-04-18-09:36:55_J0005_PERF-ASM.prt   138 1.83e+10  293.45s  4m53.45   62.2
2020-04-18-09:41:56_J0006_PERF-ASM.prt   138 1.83e+10  292.10s  4m52.10   62.5
2020-04-18-09:47:01_J0007_PERF-ASM.prt   140 1.85e+10  296.96s  4m56.96   62.3
2020-04-18-09:52:04_J0008_PERF-ASM.prt   139 1.84e+10  294.86s  4m54.86   62.3
2020-04-18-09:57:08_J0009_PERF-ASM.prt   139 1.84e+10  294.98s  4m54.98   62.3
2020-04-18-10:02:09_J0010_PERF-ASM.prt   138 1.83e+10  293.25s  4m53.25   62.2
2020-04-18-10:07:06_J0011_PERF-ASM.prt   136 1.80e+10  288.59s  4m48.59   62.3
2020-04-18-10:12:10_J0012_PERF-ASM.prt   139 1.84e+10  295.47s  4m55.47   62.2
2020-04-18-10:17:09_J0013_PERF-ASM.prt   137 1.81e+10  290.87s  4m50.87   62.3
2020-04-18-10:22:01_J0014_PERF-ASM.prt   134 1.77e+10  284.49s  4m44.49   62.3
2020-04-18-10:27:04_J0015_PERF-ASM.prt   139 1.84e+10  294.79s  4m54.79   62.4
2020-04-18-10:31:59_J0016_PERF-ASM.prt   135 1.79e+10  286.48s  4m46.48   62.3
2020-04-18-10:37:05_J0017_PERF-ASM.prt   140 1.85e+10  297.52s  4m57.52   62.2
2020-04-18-10:42:08_J0018_PERF-ASM.prt   139 1.84e+10  295.13s  4m55.13   62.3
2020-04-18-10:46:59_J0019_PERF-ASM.prt   133 1.76e+10  282.49s  4m42.49   62.3
2020-04-18-10:51:59_J0020_PERF-ASM.prt   138 1.83e+10  292.48s  4m52.48   62.4
2020-04-18-10:56:58_J0021_PERF-ASM.prt   137 1.81e+10  290.63s  4m50.63   62.3
2020-04-18-11:01:57_J0022_PERF-ASM.prt   137 1.81e+10  290.52s  4m50.52   62.4
2020-04-18-11:06:49_J0023_PERF-ASM.prt   134 1.77e+10  284.34s  4m44.34   62.3
2020-04-18-11:11:52_J0024_PERF-ASM.prt   139 1.84e+10  295.00s  4m55.00   62.3
2020-04-18-11:16:47_J0025_PERF-ASM.prt   135 1.79e+10  286.53s  4m46.53   62.3
2020-04-18-11:21:34_J0026_PERF-ASM.prt   132 1.75e+10  279.74s  4m39.74   62.4
2020-04-18-11:26:38_J0027_PERF-ASM.prt   139 1.84e+10  295.23s  4m55.23   62.3
2020-04-18-11:31:41_J0028_PERF-ASM.prt   139 1.84e+10  295.05s  4m55.05   62.3
2020-04-18-11:36:29_J0029_PERF-ASM.prt   132 1.75e+10  280.00s  4m40.00   62.3
2020-04-18-11:41:19_J0030_PERF-ASM.prt   133 1.76e+10  282.18s  4m42.18   62.3
2020-04-18-11:46:26_J0031_PERF-ASM.prt   140 1.85e+10  298.91s  4m58.91   61.9
s370_perf version: s370_perf V0.9.8  rev 1026  2018-05-27

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T929  L R,m (ig=10)          : 31    13.2    13.5    12.45  0.69%    3.85   1.14
T930  L R,m (ig=12)          : 31    12.8    13.1    12.17  1.00%    3.76   1.12
T931  L R,m (ig=18)          : 31    11.7    12.3    11.58  1.05%    3.58   1.06
T932  L R,m (ig=25)          : 31    11.3    11.8    11.23  0.88%    3.47   1.03
T933  L R,m (ig=36)          : 31    11.1    11.5    11.04  1.25%    3.42   1.01
T952  T700 1st  2            : 31    14.2    14.8     5.48  0.84%    1.69   0.50
T953  T700 1st  3            : 31    19.9    21.0    11.34  1.18%    3.51   1.04
T954  T700 1st  4            : 31    24.0    25.7    15.51  2.26%    4.80   1.42
T955  T700 1st  5            : 31    28.8    30.3    20.41  2.55%    6.31   1.87
T956  T700 1st  6            : 31    33.0    34.8    24.98  2.49%    7.72   2.29
T957  T700 1st  7            : 31    36.4    38.6    28.24  1.68%    8.73   2.59
T958  T700 1st  8            : 31    50.9    53.7    43.02  1.93%   13.30   3.94
T959  T700 1st  9            : 31    46.0    48.8    38.41  1.74%   11.88   3.52
T960  T700 1st 10            : 31    50.4    52.8    42.22  1.89%   13.06   3.87
T961  T700 1st 11            : 31    55.1    58.5    47.22  2.05%   14.60   4.33
T962  T700 1st 12            : 31    78.1    81.4    71.18  0.93%   22.01   6.53
T963  T700 1st 13            : 31    63.9    67.5    56.65  1.84%   17.52   5.19
T964  T700 1st 14            : 31    88.0    91.4    80.55  1.48%   24.91   7.38
T965  T700 1st 15            : 31    76.1    79.2    68.98  1.36%   21.33   6.32
T966  T700 1st 16            : 31   131.3   137.0   124.63  1.55%   38.54  11.43
T967  T700 1st 17            : 31   105.1   109.1    98.46  1.10%   30.45   9.03
T968  T700 1st 18            : 31   126.9   134.2   120.02  1.31%   37.11  11.00
T969  T700 1st 19            : 31   115.3   121.3   109.28  1.18%   33.79  10.02
T970  T700 1st 20            : 31   157.6   165.1   151.92  1.11%   46.98  13.93
T971  T700 1st 21            : 31   154.6   159.6   147.58  1.27%   45.63  13.53
T972  T700 1st 22            : 31   178.1   185.3   171.15  0.83%   52.92  15.69
T973  T700 1st 23            : 31   159.9   168.4   154.49  1.04%   47.77  14.16
T974  T700 1st 24            : 31   183.9   192.2   178.63  0.67%   55.24  16.38
T975  T700 1st 25            : 31   198.8   204.1   192.58  1.09%   59.55  17.66
T976  T700 1st 26            : 31   227.0   236.2   223.68  1.06%   69.16  20.51
T977  T700 1st 27            : 31   222.7   233.6   218.84  1.54%   67.67  20.06
T978  T700 1st 28            : 31   261.1   266.7   255.30  0.87%   78.94  23.41
T979  T700 1st 29            : 31   245.3   254.5   238.57  1.34%   73.77  21.87
T980  T700 1st 30            : 31   272.8   281.3   266.50  0.96%   82.41  24.43
T981  T700 1st 31            : 31   261.2   270.6   257.34  1.36%   79.57  23.59
T982  T700 1st 32            : 31   328.5   340.1   323.08  0.63%   99.90  29.62
T983  T700 1st 33            : 31   288.2   300.1   286.61  1.07%   88.62  26.28
T984  T700 1st 34            : 31   363.1   371.0   358.82  0.69%  110.95  32.90
T985  T700 1st 35            : 31   307.9   321.3   303.74  0.95%   93.92  27.85
T986  T700 1st 36            : 31   378.5   392.9   375.31  1.05%  116.05  34.41
T987  T700 1st 37            : 31   314.8   324.7   310.48  1.20%   96.00  28.46
T988  T700 1st 38            : 31   390.1   402.7   386.96  0.97%  119.65  35.48
T989  T700 1st 39            : 31   350.2   366.4   345.76  1.26%  106.91  31.70
T990  T700 1st 40            : 31   375.0   386.5   370.15  1.14%  114.46  33.93
D170  MVCL (10b)             : 31       -       -    41.32  1.41%   12.78   3.79
D171  MVCL (100b)            : 31       -       -    51.05  1.59%   15.79   4.68
D172  MVCL (250b)            : 31       -       -    63.71  1.94%   19.70   5.84
D173  MVCL (1kb)             : 31       -       -   178.78  1.50%   55.28  16.39
D174  MVCL (4kb)             : 31       -       -   624.92  1.03%  193.24  57.29
D175  MVCL (100b,pad)        : 31       -       -    32.30  1.23%    9.99   2.96
D176  MVCL (1kb,pad)         : 31       -       -    49.62  1.44%   15.34   4.55
D177  MVCL (4kb,pad)         : 31       -       -   135.92  1.45%   42.03  12.46
D178  MVCL (1kb,over1)       : 31       -       -    18.81  1.48%    5.82   1.72
D179  MVCL (1kb,over2)       : 31       -       -   187.01  1.33%   57.83  17.14
D215  DR R,R                 : 31       -       -    19.41  1.00%    6.00   1.78
D216  D R,m                  : 31       -       -    27.86  1.09%    8.62   2.55
D280  CLCL (100b,10b)        : 31       -       -   163.43  1.00%   50.54  14.98
D281  CLCL (4kb,10b)         : 31       -       -   167.64  1.49%   51.84  15.37
D282  CLCL (4kb,100b)        : 31       -       -  1460.49  1.35%  451.61 133.89
D283  CLCL (4kb,250b)        : 31       -       -  3595.99  0.72% 1111.94 329.67
D290  CS R,R,m (eq,eq)       : 31       -       -    47.88  1.19%   14.81   4.39
D291  CS R,R,m (eq,ne)       : 31       -       -    48.20  1.55%   14.90   4.42
D292  CS R,R,m (ne)          : 31       -       -   551.47  0.72%  170.52  50.56
D295  CDS R,R,m (eq,eq)      : 31       -       -    49.05  0.95%   15.17   4.50
D296  CDS R,R,m (eq,ne)      : 31       -       -    49.45  1.37%   15.29   4.53
D297  CDS R,R,m (ne)         : 31       -       -   559.80  0.91%  173.10  51.32
D320  BALR R,R               : 31       -       -     8.22  3.57%    2.54   0.75
D321  BALR R,R (far)         : 31       -       -    41.86  2.39%   12.94   3.84
D322  BAL R,R                : 31       -       -    10.31  2.21%    3.19   0.94
D323  BAL R,R (far)          : 31       -       -    25.04  1.52%    7.74   2.30
D324  BASR R,R               : 31       -       -     8.31  2.50%    2.57   0.76
D325  BAS R,R                : 31       -       -    10.11  1.50%    3.12   0.93
D410  ED (10c)               : 31       -       -   204.21  1.14%   63.15  18.72
D411  ED (30c)               : 31       -       -   641.02  1.41%  198.21  58.77
D415  EDMK (10c)             : 31       -       -   208.04  1.24%   64.33  19.07
D426  DP m,m (10d)           : 31       -       -   725.73  1.14%  224.41  66.53
D427  DP m,m (30d)           : 31       -       -  1776.29  0.66%  549.26 162.84
D610  EX R,i (bare, via TM)  : 31       -       -    27.25  1.56%    8.43   2.50
D611  EX R,i (bare, via XI)  : 31       -       -    27.45  1.63%    8.49   2.52
D620  TS m (zero)            : 31       -       -    43.16  1.27%   13.35   3.96
D621  TS m (ones)            : 31       -       -   556.06  0.89%  171.94  50.98
