file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-28-17:04:49_J0097_PERF-ASM.prt   240 3.17e+10  297.71s  4m57.71  106.6
2018-04-28-17:09:17_J0098_PERF-ASM.prt   214 2.83e+10  263.58s  4m23.58  107.4
2018-04-28-17:14:14_J0099_PERF-ASM.prt   241 3.19e+10  292.85s  4m52.85  108.8
2018-04-28-17:19:12_J0100_PERF-ASM.prt   241 3.19e+10  294.41s  4m54.41  108.3
2018-04-28-17:23:51_J0101_PERF-ASM.prt   225 2.98e+10  274.48s  4m34.48  108.4
2018-04-28-17:28:50_J0102_PERF-ASM.prt   241 3.19e+10  295.23s  4m55.23  108.0
2018-04-28-17:33:15_J0103_PERF-ASM.prt   210 2.78e+10  261.11s  4m21.11  106.4
2018-04-28-17:37:37_J0104_PERF-ASM.prt   208 2.75e+10  258.05s  4m18.05  106.6
2018-04-28-17:42:00_J0105_PERF-ASM.prt   207 2.74e+10  258.35s  4m18.35  106.0
2018-04-28-17:46:32_J0106_PERF-ASM.prt   219 2.90e+10  268.02s  4m28.02  108.1
2018-04-28-17:51:06_J0107_PERF-ASM.prt   221 2.92e+10  270.50s  4m30.50  108.0
2018-04-28-17:56:03_J0108_PERF-ASM.prt   240 3.17e+10  293.40s  4m53.40  108.2
2018-04-28-18:01:01_J0109_PERF-ASM.prt   241 3.19e+10  294.43s  4m54.43  108.2
2018-04-28-18:05:57_J0110_PERF-ASM.prt   238 3.15e+10  292.18s  4m52.18  107.7
2018-04-28-18:10:12_J0111_PERF-ASM.prt   201 2.66e+10  250.38s  4m10.38  106.2
2018-04-28-18:14:49_J0112_PERF-ASM.prt   218 2.88e+10  272.68s  4m32.68  105.7
2018-04-28-18:19:44_J0113_PERF-ASM.prt   237 3.13e+10  291.88s  4m51.88  107.4
2018-04-28-18:24:40_J0114_PERF-ASM.prt   239 3.16e+10  291.32s  4m51.32  108.5
2018-04-28-18:29:36_J0115_PERF-ASM.prt   238 3.15e+10  292.25s  4m52.25  107.7
2018-04-28-18:34:33_J0116_PERF-ASM.prt   241 3.19e+10  293.47s  4m53.47  108.6
2018-04-28-18:39:31_J0117_PERF-ASM.prt   241 3.19e+10  294.22s  4m54.22  108.3
2018-04-28-18:44:29_J0118_PERF-ASM.prt   240 3.17e+10  293.90s  4m53.90  108.0
2018-04-28-18:48:32_J0119_PERF-ASM.prt   195 2.58e+10  239.43s  3m59.43  107.7
2018-04-28-18:53:25_J0120_PERF-ASM.prt   236 3.12e+10  288.72s  4m48.72  108.1
2018-04-28-18:58:16_J0121_PERF-ASM.prt   236 3.12e+10  286.62s  4m46.62  108.9
2018-04-28-19:02:46_J0122_PERF-ASM.prt   217 2.87e+10  266.31s  4m26.31  107.8
2018-04-28-19:07:19_J0123_PERF-ASM.prt   215 2.84e+10  269.34s  4m29.34  105.6
2018-04-28-19:12:29_J0124_PERF-ASM.prt   237 3.13e+10  305.88s  5m05.88  102.5
2018-04-28-19:17:21_J0125_PERF-ASM.prt   206 2.72e+10  287.87s  4m47.87   94.6
2018-04-28-19:21:54_J0126_PERF-ASM.prt   205 2.71e+10  268.51s  4m28.51  101.0
2018-04-28-19:26:29_J0127_PERF-ASM.prt   208 2.75e+10  270.49s  4m30.49  101.7
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T930  L R,m (ig=12)          : 31     7.2     8.6     6.67  1.65%    3.15   1.06
T931  L R,m (ig=18)          : 31     6.8     8.2     6.50  4.12%    3.07   1.04
T932  L R,m (ig=25)          : 31     6.6     8.2     6.42  1.70%    3.03   1.02
T933  L R,m (ig=36)          : 31     6.5     7.9     6.30  3.71%    2.98   1.00
T952  T700 1st  2            : 31    11.0    13.3     4.26  1.13%    2.01   0.68
T953  T700 1st  3            : 31    14.1    17.0     7.36  1.16%    3.48   1.17
T954  T700 1st  4            : 31    17.2    20.9    10.46  0.99%    4.94   1.67
T955  T700 1st  5            : 31    20.2    24.5    13.46  1.26%    6.36   2.15
T956  T700 1st  6            : 31    23.6    28.6    16.87  1.13%    7.97   2.69
T957  T700 1st  7            : 31    26.3    32.3    19.60  1.41%    9.26   3.12
T958  T700 1st  8            : 31    28.9    36.1    22.27  1.66%   10.52   3.55
T959  T700 1st  9            : 31    32.5    38.7    25.84  2.14%   12.21   4.12
T960  T700 1st 10            : 31    35.3    42.9    28.60  0.81%   13.51   4.56
T961  T700 1st 11            : 31    37.9    46.0    31.35  3.37%   14.81   5.00
T962  T700 1st 12            : 31    40.7    49.2    34.10  1.21%   16.11   5.44
T963  T700 1st 13            : 31    43.0    49.5    36.50  5.60%   17.25   5.82
T964  T700 1st 14            : 31    45.6    54.3    39.12  7.52%   18.49   6.24
T965  T700 1st 15            : 31    49.1    61.4    42.51  6.77%   20.09   6.78
T966  T700 1st 16            : 31    51.9    64.1    45.60  7.70%   21.55   7.27
T967  T700 1st 17            : 31    55.0    68.3    48.87  5.83%   23.09   7.79
T968  T700 1st 18            : 31    58.1    71.8    51.85  6.35%   24.50   8.27
T969  T700 1st 19            : 31    61.5    74.5    55.24  5.74%   26.10   8.81
T970  T700 1st 20            : 31    64.3    78.4    57.98  6.48%   27.39   9.24
T971  T700 1st 21            : 31    66.7    78.1    60.27  4.77%   28.48   9.61
T972  T700 1st 22            : 31    69.3    80.6    62.77  2.42%   29.66  10.01
T973  T700 1st 23            : 31    71.5    87.2    65.08  4.75%   30.75  10.37
T974  T700 1st 24            : 31    81.3   102.0    75.20  4.15%   35.53  11.99
T975  T700 1st 25            : 31    76.9    92.7    70.34  3.28%   33.24  11.21
T976  T700 1st 26            : 31    79.4    95.5    72.93  5.60%   34.46  11.63
T977  T700 1st 27            : 31    82.2    99.1    75.75  5.28%   35.79  12.08
T978  T700 1st 28            : 31    85.5   105.6    79.01  5.40%   37.33  12.60
T979  T700 1st 29            : 31    88.3   111.6    81.82  1.39%   38.66  13.04
T980  T700 1st 30            : 31    92.6   113.6    86.09  1.07%   40.68  13.72
T981  T700 1st 31            : 31    95.4   115.8    88.92  1.73%   42.02  14.18
T982  T700 1st 32            : 31    99.4   112.6    92.83  1.02%   43.86  14.80
T983  T700 1st 33            : 31   101.9   123.4    95.38  1.21%   45.07  15.21
T984  T700 1st 34            : 31   111.8   135.3   105.40  1.15%   49.80  16.80
T985  T700 1st 35            : 31   107.6   126.4   101.09  1.83%   47.77  16.12
T986  T700 1st 36            : 31   110.5   125.6   104.05  0.81%   49.16  16.59
T987  T700 1st 37            : 31   113.1   135.0   106.81  1.05%   50.47  17.03
T988  T700 1st 38            : 31   116.9   142.5   110.57  5.99%   52.24  17.63
T989  T700 1st 39            : 31   119.8   143.9   113.67  2.08%   53.71  18.12
T990  T700 1st 40            : 31   122.5   147.9   116.11  0.81%   54.86  18.51
D170  MVCL (10b)             : 31       -       -    21.65  5.62%   10.23   3.45
D171  MVCL (100b)            : 31       -       -    27.38  2.57%   12.94   4.36
D172  MVCL (250b)            : 31       -       -    35.36  4.69%   16.71   5.64
D173  MVCL (1kb)             : 31       -       -    88.12  5.09%   41.64  14.05
D174  MVCL (4kb)             : 31       -       -   294.22  3.62%  139.02  46.91
D175  MVCL (100b,pad)        : 31       -       -    17.34  9.65%    8.19   2.76
D176  MVCL (1kb,pad)         : 31       -       -    35.17  6.36%   16.62   5.61
D177  MVCL (4kb,pad)         : 31       -       -   100.10  4.42%   47.30  15.96
D178  MVCL (1kb,over1)       : 31       -       -     9.09  7.31%    4.29   1.45
D179  MVCL (1kb,over2)       : 31       -       -    93.12  1.55%   44.00  14.85
D215  DR R,R                 : 31       -       -    14.96  4.69%    7.07   2.39
D216  D R,m                  : 31       -       -    18.69  7.71%    8.83   2.98
D280  CLCL (100b,10b)        : 31       -       -    92.20  5.23%   43.56  14.70
D281  CLCL (4kb,10b)         : 31       -       -    92.64  4.85%   43.77  14.77
D282  CLCL (4kb,100b)        : 31       -       -   816.61  1.93%  385.86 130.18
D283  CLCL (4kb,250b)        : 31       -       -  2006.99  5.09%  948.32 319.96
D290  CS R,R,m (eq,eq)       : 31       -       -    37.03  0.92%   17.49   5.90
D291  CS R,R,m (eq,ne)       : 31       -       -    37.01  0.97%   17.49   5.90
D292  CS R,R,m (ne)          : 31       -       -   287.06  0.88%  135.64  45.76
D295  CDS R,R,m (eq,eq)      : 31       -       -    38.39  2.90%   18.14   6.12
D296  CDS R,R,m (eq,ne)      : 31       -       -    38.37  5.85%   18.13   6.12
D297  CDS R,R,m (ne)         : 31       -       -   293.83  5.62%  138.84  46.84
D320  BALR R,R               : 31       -       -     7.76  9.86%    3.67   1.24
D321  BALR R,R (far)         : 31       -       -    17.03  7.54%    8.05   2.71
D322  BAL R,R                : 31       -       -     9.10  7.64%    4.30   1.45
D323  BAL R,R (far)          : 31       -       -    19.16 12.16%    9.05   3.05
D324  BASR R,R               : 31       -       -     7.92 12.32%    3.74   1.26
D325  BAS R,R                : 31       -       -     9.53 10.76%    4.50   1.52
D410  ED (10c)               : 31       -       -   114.13  2.05%   53.93  18.20
D411  ED (30c)               : 31       -       -   351.44  3.03%  166.06  56.03
D415  EDMK (10c)             : 31       -       -   118.62  7.00%   56.05  18.91
D426  DP m,m (10d)           : 31       -       -   432.12  1.22%  204.18  68.89
D427  DP m,m (30d)           : 31       -       -  1039.63  1.33%  491.24 165.74
D610  EX R,i (bare, via TM)  : 31       -       -    18.25  6.66%    8.62   2.91
D611  EX R,i (bare, via XI)  : 31       -       -    19.13 10.99%    9.04   3.05
D620  TS m (zero)            : 31       -       -    34.45  6.53%   16.28   5.49
D621  TS m (ones)            : 31       -       -   287.95  3.72%  136.06  45.91
