file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-06-17-09:48:52_J0023_PERF-ASM.prt    92 1.22e+10  138.37s  2m18.37   87.9
2018-06-17-09:53:54_J0024_PERF-ASM.prt   202 2.67e+10  297.06s  4m57.06   89.9
2018-06-17-09:58:56_J0025_PERF-ASM.prt   201 2.66e+10  296.39s  4m56.39   89.7
2018-06-17-10:03:50_J0026_PERF-ASM.prt   196 2.59e+10  289.17s  4m49.17   89.6
2018-06-17-10:08:48_J0027_PERF-ASM.prt   199 2.63e+10  292.83s  4m52.83   89.9
2018-06-17-10:13:50_J0028_PERF-ASM.prt   202 2.67e+10  297.03s  4m57.03   89.9
2018-06-17-10:18:49_J0029_PERF-ASM.prt   200 2.64e+10  294.10s  4m54.10   89.9
2018-06-17-10:23:51_J0030_PERF-ASM.prt   202 2.67e+10  296.83s  4m56.83   90.0
2018-06-17-10:28:53_J0031_PERF-ASM.prt   202 2.67e+10  296.73s  4m56.73   90.0
2018-06-17-10:33:57_J0032_PERF-ASM.prt   203 2.68e+10  298.43s  4m58.43   90.0
s370_perf version: s370_perf V0.9.8  rev 1026  2018-05-27

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
D216  D R,m                  : 10       -       -    21.27  0.71%    9.38   2.83
D280  CLCL (100b,10b)        : 10       -       -   113.09  0.66%   49.87  15.03
D281  CLCL (4kb,10b)         : 10       -       -   116.19  0.58%   51.24  15.45
D282  CLCL (4kb,100b)        : 10       -       -   954.67  0.35%  421.01 126.91
D283  CLCL (4kb,250b)        : 10       -       -  2329.50  0.66% 1027.30 309.66
D290  CS R,R,m (eq,eq)       : 10       -       -    40.38  1.00%   17.81   5.37
D291  CS R,R,m (eq,ne)       : 10       -       -    40.07  0.26%   17.67   5.33
D292  CS R,R,m (ne)          : 10       -       -   473.93  0.74%  209.00  63.00
D295  CDS R,R,m (eq,eq)      : 10       -       -    40.79  0.70%   17.99   5.42
D296  CDS R,R,m (eq,ne)      : 10       -       -    40.80  0.42%   17.99   5.42
D297  CDS R,R,m (ne)         : 10       -       -   478.72  0.48%  211.11  63.64
D320  BALR R,R               : 10       -       -     6.21  2.11%    2.74   0.83
D321  BALR R,R (far)         : 10       -       -    31.44  0.92%   13.86   4.18
D322  BAL R,R                : 10       -       -     7.90  1.43%    3.49   1.05
D323  BAL R,R (far)          : 10       -       -    17.79  1.28%    7.85   2.36
D324  BASR R,R               : 10       -       -     6.41  1.89%    2.83   0.85
D325  BAS R,R                : 10       -       -     8.43  1.63%    3.72   1.12
D410  ED (10c)               : 10       -       -   137.76  1.17%   60.75  18.31
D411  ED (30c)               : 10       -       -   400.21  0.35%  176.49  53.20
D415  EDMK (10c)             : 10       -       -   139.78  0.76%   61.64  18.58
D426  DP m,m (10d)           : 10       -       -   450.84  0.98%  198.82  59.93
D427  DP m,m (30d)           : 10       -       -  1069.05  0.58%  471.44 142.11
D610  EX R,i (bare, via TM)  : 10       -       -    22.21  0.74%    9.79   2.95
D611  EX R,i (bare, via XI)  : 10       -       -    22.46  0.67%    9.90   2.99
D620  TS m (zero)            : 10       -       -    36.77  0.67%   16.22   4.89
D621  TS m (ones)            : 10       -       -   470.50  0.37%  207.49  62.54
