file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-05-06-18:48:07_J0001_PERF-ASM.prt    18 2.38e+09  233.89s  3m53.89   10.2
2018-05-06-18:52:25_J0002_PERF-ASM.prt    18 2.38e+09  233.91s  3m53.91   10.2
2018-05-06-18:56:43_J0003_PERF-ASM.prt    18 2.38e+09  233.45s  3m53.45   10.2
2018-05-06-19:01:00_J0004_PERF-ASM.prt    18 2.38e+09  233.82s  3m53.82   10.2
2018-05-06-19:05:18_J0005_PERF-ASM.prt    18 2.38e+09  233.25s  3m53.25   10.2
2018-05-06-19:09:36_J0006_PERF-ASM.prt    18 2.38e+09  233.83s  3m53.83   10.2
2018-05-06-19:13:54_J0007_PERF-ASM.prt    18 2.38e+09  233.65s  3m53.65   10.2
2018-05-06-19:18:12_J0008_PERF-ASM.prt    18 2.38e+09  233.73s  3m53.73   10.2
2018-05-06-19:22:30_J0009_PERF-ASM.prt    18 2.38e+09  234.14s  3m54.14   10.2
2018-05-06-19:26:48_J0010_PERF-ASM.prt    18 2.38e+09  233.82s  3m53.82   10.2
2018-05-06-19:31:07_J0011_PERF-ASM.prt    18 2.38e+09  233.97s  3m53.97   10.2
2018-05-06-19:35:25_J0012_PERF-ASM.prt    18 2.38e+09  234.56s  3m54.56   10.1
2018-05-06-19:39:44_J0013_PERF-ASM.prt    18 2.38e+09  234.51s  3m54.51   10.2
2018-05-06-19:44:02_J0014_PERF-ASM.prt    18 2.38e+09  234.07s  3m54.07   10.2
2018-05-06-19:48:20_J0015_PERF-ASM.prt    18 2.38e+09  233.75s  3m53.75   10.2
2018-05-06-19:52:38_J0016_PERF-ASM.prt    18 2.38e+09  233.94s  3m53.94   10.2
2018-05-06-19:56:56_J0017_PERF-ASM.prt    18 2.38e+09  233.93s  3m53.93   10.2
2018-05-06-20:01:15_J0018_PERF-ASM.prt    18 2.38e+09  234.80s  3m54.80   10.1
2018-05-06-20:05:33_J0019_PERF-ASM.prt    18 2.38e+09  233.95s  3m53.95   10.2
2018-05-06-20:09:51_J0020_PERF-ASM.prt    18 2.38e+09  234.00s  3m54.00   10.2
2018-05-06-20:14:08_J0021_PERF-ASM.prt    18 2.38e+09  233.41s  3m53.41   10.2
2018-05-06-20:18:26_J0022_PERF-ASM.prt    18 2.38e+09  233.60s  3m53.60   10.2
2018-05-06-20:22:46_J0023_PERF-ASM.prt    18 2.38e+09  235.06s  3m55.06   10.1
2018-05-06-20:27:04_J0024_PERF-ASM.prt    18 2.38e+09  233.99s  3m53.99   10.2
2018-05-06-20:31:22_J0025_PERF-ASM.prt    18 2.38e+09  233.62s  3m53.62   10.2
2018-05-06-20:35:39_J0026_PERF-ASM.prt    18 2.38e+09  233.69s  3m53.69   10.2
2018-05-06-20:39:57_J0027_PERF-ASM.prt    18 2.38e+09  233.42s  3m53.42   10.2
2018-05-06-20:44:15_J0028_PERF-ASM.prt    18 2.38e+09  233.80s  3m53.80   10.2
2018-05-06-20:48:33_J0029_PERF-ASM.prt    18 2.38e+09  233.81s  3m53.81   10.2
2018-05-06-20:52:50_J0030_PERF-ASM.prt    18 2.38e+09  233.65s  3m53.65   10.2
2018-05-06-20:57:07_J0031_PERF-ASM.prt    18 2.38e+09  233.59s  3m53.59   10.2
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T927  L R,m (ig=8)           : 31    90.6    92.1    86.51  0.37%    4.75   1.04
T928  L R,m (ig=9)           : 31    89.7    91.8    86.10  0.43%    4.73   1.03
T929  L R,m (ig=10)          : 31    89.0    90.1    85.81  0.41%    4.71   1.03
T930  L R,m (ig=12)          : 31    87.9    89.4    85.33  0.40%    4.68   1.02
T931  L R,m (ig=18)          : 31    86.2    87.4    84.52  0.34%    4.64   1.01
T932  L R,m (ig=25)          : 31    85.2    86.8    84.12  0.31%    4.62   1.01
T933  L R,m (ig=36)          : 31    84.4    85.3    83.78  0.40%    4.60   1.00
T952  T700 1st  2            : 31    85.8    87.6    50.49  0.63%    2.77   0.60
T953  T700 1st  3            : 31   129.7   131.6    94.62  0.56%    5.20   1.13
T954  T700 1st  4            : 31   155.3   157.5   120.26  0.45%    6.60   1.44
T955  T700 1st  5            : 31   180.8   185.3   145.99  0.50%    8.02   1.75
T956  T700 1st  6            : 31   216.5   223.0   182.65  0.53%   10.03   2.19
T957  T700 1st  7            : 31   237.8   250.3   203.11  0.49%   11.15   2.43
T958  T700 1st  8            : 31   276.0   279.3   241.54  0.51%   13.26   2.89
T959  T700 1st  9            : 31   304.3   311.9   270.05  0.47%   14.83   3.23
T960  T700 1st 10            : 31   331.6   336.1   297.42  0.50%   16.33   3.56
T961  T700 1st 11            : 31   357.2   363.2   323.16  0.46%   17.74   3.87
T962  T700 1st 12            : 31   405.3   410.8   371.56  0.57%   20.40   4.45
T963  T700 1st 13            : 31   435.6   441.9   402.10  0.42%   22.08   4.81
T964  T700 1st 14            : 31   471.4   478.4   439.17  0.49%   24.11   5.26
T965  T700 1st 15            : 31   504.8   514.8   472.63  0.48%   25.95   5.66
T966  T700 1st 16            : 31   540.5   551.7   510.79  0.67%   28.04   6.11
T967  T700 1st 17            : 31   557.8   566.3   524.46  0.46%   28.79   6.28
T968  T700 1st 18            : 31   603.7   614.1   573.47  0.54%   31.49   6.87
T969  T700 1st 19            : 31   631.2   638.8   598.36  0.44%   32.85   7.16
T970  T700 1st 20            : 31   663.5   684.4   636.18  0.49%   34.93   7.62
T971  T700 1st 21            : 31   687.4   701.6   655.39  0.35%   35.98   7.85
T972  T700 1st 22            : 31   714.1   732.2   684.06  0.42%   37.56   8.19
T973  T700 1st 23            : 31   743.1   765.3   709.13  0.50%   38.93   8.49
T974  T700 1st 24            : 31   803.2   820.6   776.74  0.52%   42.65   9.30
T975  T700 1st 25            : 31   789.4   804.6   756.13  0.56%   41.51   9.05
T976  T700 1st 26            : 31   836.9   917.9   807.34  0.46%   44.33   9.66
T977  T700 1st 27            : 31   856.7   867.6   825.47  0.51%   45.32   9.88
T978  T700 1st 28            : 31   907.8   929.3   882.44  0.44%   48.45  10.56
T979  T700 1st 29            : 31   912.6   926.1   879.70  0.44%   48.30  10.53
T980  T700 1st 30            : 31   980.9  1002.3   954.86  0.51%   52.43  11.43
T981  T700 1st 31            : 31   991.2  1015.3   968.44  0.48%   53.17  11.59
T982  T700 1st 32            : 31  1068.0  1087.1  1041.75  0.53%   57.20  12.47
T983  T700 1st 33            : 31  1048.0  1065.1  1016.33  0.46%   55.80  12.17
T984  T700 1st 34            : 31  1137.9  1157.8  1110.57  0.50%   60.97  13.29
T985  T700 1st 35            : 31  1128.5  1146.4  1098.45  0.49%   60.31  13.15
T986  T700 1st 36            : 31  1176.1  1198.4  1153.67  0.49%   63.34  13.81
T987  T700 1st 37            : 31  1189.4  1212.7  1166.55  0.64%   64.05  13.96
T988  T700 1st 38            : 31  1244.9  1397.4  1224.10  0.63%   67.21  14.65
T989  T700 1st 39            : 31  1252.4  1271.1  1226.16  0.57%   67.32  14.68
T990  T700 1st 40            : 31  1332.0  1374.4  1309.33  0.39%   71.89  15.67
D170  MVCL (10b)             : 31       -       -   285.12  0.69%   15.65   3.41
D171  MVCL (100b)            : 31       -       -   411.07  0.49%   22.57   4.92
D172  MVCL (250b)            : 31       -       -   621.90  0.53%   34.14   7.44
D173  MVCL (1kb)             : 31       -       -  1660.70  0.60%   91.18  19.88
D174  MVCL (4kb)             : 31       -       -  6007.18  0.39%  329.82  71.91
D175  MVCL (100b,pad)        : 31       -       -   230.00  0.42%   12.63   2.75
D176  MVCL (1kb,pad)         : 31       -       -   430.75  0.46%   23.65   5.16
D177  MVCL (4kb,pad)         : 31       -       -  1193.91  0.44%   65.55  14.29
D178  MVCL (1kb,over1)       : 31       -       -    75.84  1.53%    4.16   0.91
D179  MVCL (1kb,over2)       : 31       -       -  1698.43  0.24%   93.25  20.33
D215  DR R,R                 : 31       -       -   295.44  0.51%   16.22   3.54
D216  D R,m                  : 31       -       -   355.57  0.53%   19.52   4.26
D280  CLCL (100b,10b)        : 31       -       -  1148.79  0.44%   63.07  13.75
D281  CLCL (4kb,10b)         : 31       -       -  1169.10  0.45%   64.19  14.00
D282  CLCL (4kb,100b)        : 31       -       -  9972.46  0.39%  547.52 119.38
D283  CLCL (4kb,250b)        : 31       -       - 24611.06  0.30% 1351.24 294.62
D290  CS R,R,m (eq,eq)       : 31       -       -   316.00  0.48%   17.35   3.78
D291  CS R,R,m (eq,ne)       : 31       -       -   315.78  0.48%   17.34   3.78
D292  CS R,R,m (ne)          : 31       -       -  1471.56  2.56%   80.79  17.62
D295  CDS R,R,m (eq,eq)      : 31       -       -   330.47  0.75%   18.14   3.96
D296  CDS R,R,m (eq,ne)      : 31       -       -   330.29  0.64%   18.13   3.95
D297  CDS R,R,m (ne)         : 31       -       -  1513.21  1.82%   83.08  18.11
D320  BALR R,R               : 31       -       -    51.97  0.76%    2.85   0.62
D321  BALR R,R (far)         : 31       -       -   187.13  0.50%   10.27   2.24
D322  BAL R,R                : 31       -       -    65.17  0.70%    3.58   0.78
D323  BAL R,R (far)          : 31       -       -   208.64  0.74%   11.45   2.50
D324  BASR R,R               : 31       -       -    42.96  0.87%    2.36   0.51
D325  BAS R,R                : 31       -       -    56.79  0.82%    3.12   0.68
D410  ED (10c)               : 31       -       -  1410.22  0.63%   77.43  16.88
D411  ED (30c)               : 31       -       -  4126.34  0.52%  226.55  49.40
D415  EDMK (10c)             : 31       -       -  1453.71  0.57%   79.81  17.40
D426  DP m,m (10d)           : 31       -       -  3211.19  0.37%  176.31  38.44
D427  DP m,m (30d)           : 31       -       -  6085.45  0.36%  334.11  72.85
D610  EX R,i (bare, via TM)  : 31       -       -    82.53  1.10%    4.53   0.99
D611  EX R,i (bare, via XI)  : 31       -       -    81.56  1.08%    4.48   0.98
D620  TS m (zero)            : 31       -       -   301.09  1.00%   16.53   3.60
D621  TS m (ones)            : 31       -       -  1514.29  2.32%   83.14  18.13
