file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-01-18:37:44_J0002_PERF-ASM.prt    99 1.31e+10  276.15s  4m36.15   47.4
2018-04-01-18:42:27_J0003_PERF-ASM.prt    99 1.31e+10  275.04s  4m35.04   47.6
2018-04-01-18:47:13_J0004_PERF-ASM.prt   100 1.32e+10  278.40s  4m38.40   47.5
2018-04-01-18:51:59_J0005_PERF-ASM.prt   100 1.32e+10  278.73s  4m38.73   47.4
2018-04-01-18:56:42_J0006_PERF-ASM.prt    99 1.31e+10  275.82s  4m35.82   47.5
2018-04-01-19:01:28_J0007_PERF-ASM.prt   100 1.32e+10  278.40s  4m38.40   47.5
2018-04-01-19:06:15_J0008_PERF-ASM.prt   100 1.32e+10  278.51s  4m38.51   47.5
2018-04-01-19:11:03_J0009_PERF-ASM.prt   101 1.34e+10  281.21s  4m41.21   47.5
2018-04-01-19:15:47_J0010_PERF-ASM.prt    99 1.31e+10  275.73s  4m35.73   47.5
2018-04-01-19:20:33_J0011_PERF-ASM.prt   100 1.32e+10  278.68s  4m38.68   47.5
2018-04-01-19:25:19_J0012_PERF-ASM.prt   100 1.32e+10  278.78s  4m38.78   47.4
2018-04-01-19:30:08_J0013_PERF-ASM.prt   101 1.34e+10  281.48s  4m41.48   47.5
2018-04-01-19:34:52_J0014_PERF-ASM.prt    99 1.31e+10  276.15s  4m36.15   47.4
2018-04-01-19:39:38_J0015_PERF-ASM.prt   100 1.32e+10  278.73s  4m38.73   47.4
2018-04-01-19:44:22_J0016_PERF-ASM.prt    99 1.31e+10  276.09s  4m36.09   47.4
2018-04-01-19:49:06_J0017_PERF-ASM.prt    99 1.31e+10  276.21s  4m36.21   47.4
2018-04-01-19:53:49_J0018_PERF-ASM.prt    99 1.31e+10  276.13s  4m36.13   47.4
2018-04-01-19:58:35_J0019_PERF-ASM.prt   100 1.32e+10  278.46s  4m38.46   47.5
2018-04-01-20:03:22_J0020_PERF-ASM.prt   100 1.32e+10  278.65s  4m38.65   47.5
2018-04-01-20:08:05_J0021_PERF-ASM.prt    99 1.31e+10  276.18s  4m36.18   47.4
2018-04-01-20:12:49_J0022_PERF-ASM.prt    99 1.31e+10  276.15s  4m36.15   47.4
2018-04-01-20:17:36_J0023_PERF-ASM.prt   100 1.32e+10  279.26s  4m39.26   47.4
2018-04-01-20:22:25_J0024_PERF-ASM.prt   101 1.34e+10  281.52s  4m41.52   47.4
2018-04-01-20:27:09_J0025_PERF-ASM.prt    99 1.31e+10  275.96s  4m35.96   47.4
2018-04-01-20:31:52_J0026_PERF-ASM.prt    99 1.31e+10  276.23s  4m36.23   47.4
2018-04-01-20:36:41_J0027_PERF-ASM.prt   101 1.34e+10  280.98s  4m40.98   47.5
2018-04-01-20:41:30_J0028_PERF-ASM.prt   101 1.34e+10  281.56s  4m41.56   47.4
2018-04-01-20:46:16_J0029_PERF-ASM.prt   100 1.32e+10  278.23s  4m38.23   47.5
2018-04-01-20:51:02_J0030_PERF-ASM.prt   100 1.32e+10  278.58s  4m38.58   47.5
2018-04-01-20:55:45_J0031_PERF-ASM.prt    99 1.31e+10  275.28s  4m35.28   47.6
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T932  L R,m (ig=25)          : 30    15.8    16.0    15.40  0.40%    3.19   1.02
T933  L R,m (ig=36)          : 30    15.3    15.5    15.11  0.56%    3.13   1.00
T952  T700 1st  2            : 30    21.2    21.4     9.82  0.30%    2.03   0.65
T953  T700 1st  3            : 30    31.0    31.5    19.76  0.32%    4.09   1.31
T954  T700 1st  4            : 30    43.6    48.6    36.11  3.47%    7.48   2.39
T955  T700 1st  5            : 30    44.8    46.0    33.93  0.55%    7.03   2.25
T956  T700 1st  6            : 30    55.7    56.5    44.84  0.40%    9.29   2.97
T957  T700 1st  7            : 30    60.0    62.1    49.83  0.94%   10.32   3.30
T958  T700 1st  8            : 30    72.8    75.1    62.59  1.03%   12.96   4.14
T959  T700 1st  9            : 30    76.5    80.9    66.36  2.16%   13.74   4.39
T960  T700 1st 10            : 30    90.5    97.9    82.34  1.88%   17.05   5.45
T961  T700 1st 11            : 30    95.9   101.1    85.98  1.03%   17.81   5.69
T962  T700 1st 12            : 30   103.0   113.8    94.95  3.75%   19.67   6.29
T963  T700 1st 13            : 30   105.1   119.1    99.34  3.24%   20.58   6.58
T964  T700 1st 14            : 30   120.2   133.5   115.17  4.87%   23.85   7.62
T965  T700 1st 15            : 30   121.0   140.1   119.34  6.79%   24.72   7.90
T966  T700 1st 16            : 30   128.5   143.3   125.95  3.45%   26.09   8.34
T967  T700 1st 17            : 30   146.0   166.1   139.46  4.13%   28.88   9.23
T968  T700 1st 18            : 30   161.3   179.6   162.58  2.24%   33.67  10.76
T969  T700 1st 19            : 30   151.7   180.7   151.72  2.14%   31.42  10.04
T970  T700 1st 20            : 30   180.2   214.0   176.96  5.00%   36.65  11.71
T971  T700 1st 21            : 30   174.4   192.2   169.64  3.17%   35.13  11.23
T972  T700 1st 22            : 30   205.6   240.9   220.77  5.18%   45.72  14.61
T973  T700 1st 23            : 30   195.4   219.6   193.80  3.08%   40.14  12.83
T974  T700 1st 24            : 30   212.5   243.2   222.79  2.55%   46.14  14.75
T975  T700 1st 25            : 30   209.0   228.6   207.70  3.00%   43.02  13.75
T976  T700 1st 26            : 30   257.8   284.2   262.92  1.55%   54.45  17.40
T977  T700 1st 27            : 30   237.4   260.7   233.92  3.10%   48.45  15.48
T978  T700 1st 28            : 30   274.4   312.6   286.91  4.70%   59.42  18.99
T979  T700 1st 29            : 30   267.8   300.7   275.56  1.99%   57.07  18.24
T980  T700 1st 30            : 30   332.3   363.1   333.91  2.29%   69.16  22.10
T981  T700 1st 31            : 30   301.3   332.3   308.82  3.95%   63.96  20.44
T982  T700 1st 32            : 30   350.5   399.8   362.04  4.03%   74.98  23.97
T983  T700 1st 33            : 30   337.8   385.4   345.67  3.33%   71.59  22.88
T984  T700 1st 34            : 30   406.5   445.8   412.57  1.91%   85.45  27.31
T985  T700 1st 35            : 30   361.6   401.0   373.92  2.11%   77.44  24.75
T986  T700 1st 36            : 30   418.1   469.3   444.24  2.12%   92.01  29.41
T987  T700 1st 37            : 30   390.3   421.6   398.80  3.14%   82.60  26.40
T988  T700 1st 38            : 30   454.4   497.6   466.55  3.22%   96.63  30.88
T989  T700 1st 39            : 30   408.7   444.0   415.55  2.05%   86.06  27.51
T990  T700 1st 40            : 30   472.9   521.3   493.87  1.76%  102.29  32.69
D170  MVCL (10b)             : 30       -       -    48.73  1.04%   10.09   3.23
D171  MVCL (100b)            : 30       -       -    61.65  1.09%   12.77   4.08
D172  MVCL (250b)            : 30       -       -    88.91  0.68%   18.41   5.89
D173  MVCL (1kb)             : 30       -       -   187.19  0.45%   38.77  12.39
D174  MVCL (4kb)             : 30       -       -   653.53  0.71%  135.35  43.26
D175  MVCL (100b,pad)        : 30       -       -    40.52  3.40%    8.39   2.68
D176  MVCL (1kb,pad)         : 30       -       -    74.81  1.17%   15.49   4.95
D177  MVCL (4kb,pad)         : 30       -       -   271.43  0.76%   56.22  17.97
D178  MVCL (1kb,over1)       : 30       -       -    32.78  7.54%    6.79   2.17
D179  MVCL (1kb,over2)       : 30       -       -   205.18  1.02%   42.50  13.58
D215  DR R,R                 : 30       -       -    22.34  1.51%    4.63   1.48
D216  D R,m                  : 30       -       -    29.71  0.38%    6.15   1.97
D280  CLCL (100b,10b)        : 30       -       -   196.53  0.35%   40.70  13.01
D281  CLCL (4kb,10b)         : 30       -       -   200.20  0.98%   41.46  13.25
D282  CLCL (4kb,100b)        : 30       -       -  1619.80  1.61%  335.48 107.22
D283  CLCL (4kb,250b)        : 30       -       -  3986.03  2.75%  825.55 263.86
D290  CS R,R,m (eq,eq)       : 30       -       -    90.84  1.49%   18.81   6.01
D291  CS R,R,m (eq,ne)       : 30       -       -    89.07  3.64%   18.45   5.90
D292  CS R,R,m (ne)          : 30       -       -   462.94  2.06%   95.88  30.64
D295  CDS R,R,m (eq,eq)      : 30       -       -    94.97  2.66%   19.67   6.29
D296  CDS R,R,m (eq,ne)      : 30       -       -    94.35  3.84%   19.54   6.25
D297  CDS R,R,m (ne)         : 30       -       -   466.95  1.85%   96.71  30.91
D320  BALR R,R               : 30       -       -    10.47  0.68%    2.17   0.69
D321  BALR R,R (far)         : 30       -       -    45.09  0.55%    9.34   2.98
D322  BAL R,R                : 30       -       -    14.29  0.41%    2.96   0.95
D323  BAL R,R (far)          : 30       -       -    29.64  3.23%    6.14   1.96
D324  BASR R,R               : 30       -       -    11.21  0.55%    2.32   0.74
D325  BAS R,R                : 30       -       -    14.26  0.43%    2.95   0.94
D410  ED (10c)               : 30       -       -   260.10  0.46%   53.87  17.22
D411  ED (30c)               : 30       -       -   762.32  0.18%  157.89  50.46
D415  EDMK (10c)             : 30       -       -   262.39  0.27%   54.34  17.37
D426  DP m,m (10d)           : 30       -       -   928.12  0.67%  192.22  61.44
D427  DP m,m (30d)           : 30       -       -  2442.64  0.18%  505.90 161.69
D610  EX R,i (bare, via TM)  : 30       -       -    44.72  0.93%    9.26   2.96
D611  EX R,i (bare, via XI)  : 30       -       -    45.79  1.06%    9.48   3.03
D620  TS m (zero)            : 30       -       -    92.09  1.11%   19.07   6.10
D621  TS m (ones)            : 30       -       -   457.37  1.22%   94.73  30.28
