file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-02-09:39:53_J0066_PERF-ASM.prt    11 1.45e+09  231.76s  3m51.76    6.3
2018-04-02-09:44:29_J0067_PERF-ASM.prt    11 1.45e+09  231.72s  3m51.72    6.3
2018-04-02-09:49:04_J0068_PERF-ASM.prt    11 1.45e+09  231.22s  3m51.22    6.3
2018-04-02-09:53:38_J0069_PERF-ASM.prt    11 1.45e+09  231.97s  3m51.97    6.3
2018-04-02-09:58:12_J0070_PERF-ASM.prt    11 1.45e+09  231.55s  3m51.55    6.3
2018-04-02-10:02:48_J0071_PERF-ASM.prt    11 1.45e+09  231.81s  3m51.81    6.3
2018-04-02-10:07:23_J0072_PERF-ASM.prt    11 1.45e+09  231.85s  3m51.85    6.3
2018-04-02-10:11:58_J0073_PERF-ASM.prt    11 1.45e+09  231.60s  3m51.60    6.3
2018-04-02-10:16:34_J0074_PERF-ASM.prt    11 1.45e+09  231.86s  3m51.86    6.3
2018-04-02-10:21:08_J0075_PERF-ASM.prt    11 1.45e+09  231.78s  3m51.78    6.3
2018-04-02-10:25:42_J0076_PERF-ASM.prt    11 1.45e+09  231.58s  3m51.58    6.3
2018-04-02-10:30:17_J0077_PERF-ASM.prt    11 1.45e+09  231.57s  3m51.57    6.3
2018-04-02-10:34:52_J0078_PERF-ASM.prt    11 1.45e+09  231.84s  3m51.84    6.3
2018-04-02-10:39:27_J0079_PERF-ASM.prt    11 1.45e+09  231.53s  3m51.53    6.3
2018-04-02-10:44:03_J0080_PERF-ASM.prt    11 1.45e+09  231.89s  3m51.89    6.3
2018-04-02-10:48:39_J0081_PERF-ASM.prt    11 1.45e+09  231.73s  3m51.73    6.3
2018-04-02-10:53:14_J0082_PERF-ASM.prt    11 1.45e+09  231.78s  3m51.78    6.3
2018-04-02-10:57:50_J0083_PERF-ASM.prt    11 1.45e+09  231.77s  3m51.77    6.3
2018-04-02-11:02:24_J0084_PERF-ASM.prt    11 1.45e+09  231.95s  3m51.95    6.3
2018-04-02-11:07:00_J0085_PERF-ASM.prt    11 1.45e+09  231.96s  3m51.96    6.3
2018-04-02-11:11:34_J0086_PERF-ASM.prt    11 1.45e+09  231.67s  3m51.67    6.3
2018-04-02-11:16:10_J0087_PERF-ASM.prt    11 1.45e+09  231.76s  3m51.76    6.3
2018-04-02-11:20:45_J0088_PERF-ASM.prt    11 1.45e+09  231.55s  3m51.55    6.3
2018-04-02-11:25:20_J0089_PERF-ASM.prt    11 1.45e+09  231.64s  3m51.64    6.3
2018-04-02-11:29:55_J0090_PERF-ASM.prt    11 1.45e+09  231.58s  3m51.58    6.3
2018-04-02-11:34:31_J0091_PERF-ASM.prt    11 1.45e+09  231.71s  3m51.71    6.3
2018-04-02-11:39:06_J0092_PERF-ASM.prt    11 1.45e+09  231.36s  3m51.36    6.3
2018-04-02-11:43:40_J0093_PERF-ASM.prt    11 1.45e+09  231.84s  3m51.84    6.3
2018-04-02-11:48:16_J0094_PERF-ASM.prt    11 1.45e+09  231.57s  3m51.57    6.3
2018-04-02-11:52:51_J0095_PERF-ASM.prt    11 1.45e+09  231.65s  3m51.65    6.3
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T929  L R,m (ig=10)          : 30   140.7   142.9   136.02  0.38%    4.70   1.04
T930  L R,m (ig=12)          : 30   138.7   142.4   134.90  0.44%    4.66   1.03
T931  L R,m (ig=18)          : 30   135.3   138.0   133.06  0.35%    4.60   1.02
T932  L R,m (ig=25)          : 30   133.6   135.8   132.26  0.51%    4.57   1.01
T933  L R,m (ig=36)          : 30   132.0   133.9   131.40  0.41%    4.54   1.01
T952  T700 1st  2            : 30   162.7   166.0   107.18  0.64%    3.71   0.82
T953  T700 1st  3            : 30   234.8   238.2   179.87  0.54%    6.22   1.38
T954  T700 1st  4            : 30   286.2   291.4   231.78  0.58%    8.01   1.77
T955  T700 1st  5            : 30   330.8   336.3   276.61  0.51%    9.56   2.12
T956  T700 1st  6            : 30   403.7   411.1   350.40  0.51%   12.11   2.68
T957  T700 1st  7            : 30   448.8   473.6   395.47  0.60%   13.67   3.03
T958  T700 1st  8            : 30   530.2   549.8   477.71  0.57%   16.52   3.65
T959  T700 1st  9            : 30   592.1   606.4   539.73  0.56%   18.66   4.13
T960  T700 1st 10            : 30   679.0   690.7   627.33  0.57%   21.69   4.80
T961  T700 1st 11            : 30   699.4   721.4   647.79  0.45%   22.40   4.96
T962  T700 1st 12            : 30   840.9   858.2   790.07  0.47%   27.32   6.04
T963  T700 1st 13            : 30   853.5   887.0   802.87  0.55%   27.76   6.14
T964  T700 1st 14            : 30   926.2   949.4   878.24  0.43%   30.36   6.72
T965  T700 1st 15            : 30   963.4  1034.6   915.19  0.53%   31.64   7.00
T966  T700 1st 16            : 30  1073.4  1099.7  1023.81  0.53%   35.40   7.83
T967  T700 1st 17            : 30  1088.0  1120.1  1038.84  0.58%   35.92   7.95
T968  T700 1st 18            : 30  1183.9  1202.0  1135.29  0.42%   39.25   8.69
T969  T700 1st 19            : 30  1214.1  1296.7  1166.38  0.74%   40.33   8.92
T970  T700 1st 20            : 30  1299.5  1336.8  1252.76  0.82%   43.31   9.58
T971  T700 1st 21            : 30  1324.1  1361.0  1276.75  0.68%   44.14   9.77
T972  T700 1st 22            : 30  1412.7  1448.9  1366.36  0.63%   47.24  10.45
T973  T700 1st 23            : 30  1442.1  1467.1  1395.47  0.63%   48.25  10.68
T974  T700 1st 24            : 30  1518.2  1543.0  1473.44  0.65%   50.94  11.27
T975  T700 1st 25            : 30  1535.8  1565.6  1491.29  0.34%   51.56  11.41
T976  T700 1st 26            : 30  1655.1  1684.5  1609.38  0.30%   55.64  12.31
T977  T700 1st 27            : 30  1668.0  1709.8  1622.82  0.33%   56.11  12.42
T978  T700 1st 28            : 30  1732.1  1779.3  1687.51  0.52%   58.34  12.91
T979  T700 1st 29            : 30  1747.0  1794.0  1704.41  0.49%   58.93  13.04
T980  T700 1st 30            : 30  1846.0  1897.0  1804.07  0.41%   62.37  13.80
T981  T700 1st 31            : 30  1908.0  1943.4  1867.51  0.44%   64.57  14.29
T982  T700 1st 32            : 30  2008.0  2164.3  1967.71  0.43%   68.03  15.05
T983  T700 1st 33            : 30  2003.9  2037.5  1962.55  0.55%   67.85  15.01
T984  T700 1st 34            : 30  2142.8  2189.7  2104.16  0.50%   72.75  16.10
T985  T700 1st 35            : 30  2148.8  2201.2  2107.41  0.49%   72.86  16.12
T986  T700 1st 36            : 30  2256.6  2303.4  2219.32  0.64%   76.73  16.98
T987  T700 1st 37            : 30  2281.2  2330.0  2241.55  0.63%   77.50  17.15
T988  T700 1st 38            : 30  2358.1  2395.9  2319.72  0.75%   80.20  17.75
T989  T700 1st 39            : 30  2405.3  2444.1  2366.69  0.67%   81.83  18.11
T990  T700 1st 40            : 30  2524.6  2593.2  2490.54  0.69%   86.11  19.05
D170  MVCL (10b)             : 30       -       -   510.28  0.81%   17.64   3.90
D171  MVCL (100b)            : 30       -       -   704.84  0.78%   24.37   5.39
D172  MVCL (250b)            : 30       -       -  1041.28  0.49%   36.00   7.97
D173  MVCL (1kb)             : 30       -       -  2771.64  0.53%   95.83  21.20
D174  MVCL (4kb)             : 30       -       -  9936.21  0.57%  343.54  76.02
D175  MVCL (100b,pad)        : 30       -       -   392.06  0.74%   13.56   3.00
D176  MVCL (1kb,pad)         : 30       -       -   707.16  4.70%   24.45   5.41
D177  MVCL (4kb,pad)         : 30       -       -  2293.66 15.75%   79.30  17.55
D178  MVCL (1kb,over1)       : 30       -       -   173.79  1.44%    6.01   1.33
D179  MVCL (1kb,over2)       : 30       -       -  2823.91  0.56%   97.63  21.60
D215  DR R,R                 : 30       -       -   498.06  0.39%   17.22   3.81
D216  D R,m                  : 30       -       -   592.94  0.43%   20.50   4.54
D280  CLCL (100b,10b)        : 30       -       -  1841.77  0.41%   63.68  14.09
D281  CLCL (4kb,10b)         : 30       -       -  1881.16  0.40%   65.04  14.39
D282  CLCL (4kb,100b)        : 30       -       - 15700.29  0.53%  542.82 120.11
D283  CLCL (4kb,250b)        : 30       -       - 38736.76  0.48% 1339.29 296.35
D290  CS R,R,m (eq,eq)       : 30       -       -   518.48  0.33%   17.93   3.97
D291  CS R,R,m (eq,ne)       : 30       -       -   520.03  0.56%   17.98   3.98
D292  CS R,R,m (ne)          : 30       -       -  2504.57  1.53%   86.59  19.16
D295  CDS R,R,m (eq,eq)      : 30       -       -   547.10  0.76%   18.92   4.19
D296  CDS R,R,m (eq,ne)      : 30       -       -   547.97  0.67%   18.95   4.19
D297  CDS R,R,m (ne)         : 30       -       -  2522.27  0.89%   87.21  19.30
D320  BALR R,R               : 30       -       -    74.02  0.72%    2.56   0.57
D321  BALR R,R (far)         : 30       -       -   301.08  0.64%   10.41   2.30
D322  BAL R,R                : 30       -       -    96.15  0.65%    3.32   0.74
D323  BAL R,R (far)          : 30       -       -   325.75  0.67%   11.26   2.49
D324  BASR R,R               : 30       -       -    68.17  0.87%    2.36   0.52
D325  BAS R,R                : 30       -       -    82.32  0.60%    2.85   0.63
D410  ED (10c)               : 30       -       -  2471.78  0.47%   85.46  18.91
D411  ED (30c)               : 30       -       -  7068.80  0.57%  244.40  54.08
D415  EDMK (10c)             : 30       -       -  2524.84  0.70%   87.29  19.32
D426  DP m,m (10d)           : 30       -       -  5062.48  0.83%  175.03  38.73
D427  DP m,m (30d)           : 30       -       -  9532.10  0.92%  329.56  72.92
D610  EX R,i (bare, via TM)  : 30       -       -   133.29  1.36%    4.61   1.02
D611  EX R,i (bare, via XI)  : 30       -       -   132.73  1.14%    4.59   1.02
D620  TS m (zero)            : 30       -       -   515.77  0.86%   17.83   3.95
D621  TS m (ones)            : 30       -       -  2539.41  1.07%   87.80  19.43
