file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-07-06-18:09:34_J0057_PERF-ASM.prt   132 1.75e+10  184.32s  3m04.32   94.7
2018-07-06-18:14:20_J0058_PERF-ASM.prt   203 2.68e+10  282.28s  4m42.28   95.1
2018-07-06-18:19:08_J0059_PERF-ASM.prt   204 2.70e+10  283.50s  4m43.50   95.2
2018-07-06-18:23:54_J0060_PERF-ASM.prt   203 2.68e+10  281.84s  4m41.84   95.3
2018-07-06-18:28:43_J0061_PERF-ASM.prt   203 2.68e+10  284.60s  4m44.60   94.3
2018-07-06-18:33:28_J0062_PERF-ASM.prt   202 2.67e+10  280.40s  4m40.40   95.3
2018-07-06-18:38:16_J0063_PERF-ASM.prt   202 2.67e+10  283.33s  4m43.33   94.3
2018-07-06-18:43:03_J0064_PERF-ASM.prt   204 2.70e+10  283.30s  4m43.30   95.2
2018-07-06-18:47:53_J0065_PERF-ASM.prt   203 2.68e+10  285.15s  4m45.15   94.1
2018-07-06-18:52:37_J0066_PERF-ASM.prt   202 2.67e+10  280.31s  4m40.31   95.3
2018-07-06-18:57:27_J0067_PERF-ASM.prt   204 2.70e+10  285.34s  4m45.34   94.5
s370_perf version: s370_perf V0.9.8  rev 1026  2018-05-27

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
D179  MVCL (1kb,over2)       : 11       -       -   110.10  0.18%   48.81  14.84
D215  DR R,R                 : 11       -       -    15.50  0.39%    6.87   2.09
D216  D R,m                  : 11       -       -    21.05  0.25%    9.33   2.84
D280  CLCL (100b,10b)        : 11       -       -   103.71  0.29%   45.97  13.98
D281  CLCL (4kb,10b)         : 11       -       -   106.56  0.28%   47.24  14.36
D282  CLCL (4kb,100b)        : 11       -       -   949.20  0.31%  420.78 127.95
D283  CLCL (4kb,250b)        : 11       -       -  2342.54  0.56% 1038.46 315.77
D290  CS R,R,m (eq,eq)       : 11       -       -    15.23  0.42%    6.75   2.05
D291  CS R,R,m (eq,ne)       : 11       -       -    14.72  0.74%    6.53   1.98
D292  CS R,R,m (ne)          : 11       -       -    15.67  0.45%    6.94   2.11
D295  CDS R,R,m (eq,eq)      : 11       -       -    15.06  0.34%    6.67   2.03
D296  CDS R,R,m (eq,ne)      : 11       -       -    15.09  0.31%    6.69   2.03
D297  CDS R,R,m (ne)         : 11       -       -    16.95  0.75%    7.51   2.28
D320  BALR R,R               : 11       -       -     6.18  0.58%    2.74   0.83
D321  BALR R,R (far)         : 11       -       -    31.18  0.39%   13.82   4.20
D322  BAL R,R                : 11       -       -     7.92  0.87%    3.51   1.07
D323  BAL R,R (far)          : 11       -       -    17.66  0.40%    7.83   2.38
D324  BASR R,R               : 11       -       -     6.40  0.47%    2.84   0.86
D325  BAS R,R                : 11       -       -     8.42  0.42%    3.73   1.13
D410  ED (10c)               : 11       -       -   136.12  0.51%   60.34  18.35
D411  ED (30c)               : 11       -       -   397.97  0.43%  176.42  53.65
D415  EDMK (10c)             : 11       -       -   138.89  0.42%   61.57  18.72
D426  DP m,m (10d)           : 11       -       -   447.81  0.28%  198.52  60.36
D427  DP m,m (30d)           : 11       -       -  1058.28  0.37%  469.14 142.65
D610  EX R,i (bare, via TM)  : 11       -       -    22.06  0.30%    9.78   2.97
D611  EX R,i (bare, via XI)  : 11       -       -    22.27  0.34%    9.87   3.00
D620  TS m (zero)            : 11       -       -    12.94  0.63%    5.74   1.74
D621  TS m (ones)            : 11       -       -    13.17  0.98%    5.84   1.78
