file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-06-19:49:18_J0001_PERF-ASM.prt   103 1.36e+10  258.12s  4m18.12   52.8
2018-04-06-19:54:03_J0002_PERF-ASM.prt   111 1.47e+10  277.64s  4m37.64   52.9
2018-04-06-19:58:48_J0003_PERF-ASM.prt   111 1.47e+10  277.59s  4m37.59   52.9
2018-04-06-20:03:34_J0004_PERF-ASM.prt   111 1.47e+10  277.74s  4m37.74   52.9
2018-04-06-20:08:19_J0005_PERF-ASM.prt   111 1.47e+10  277.90s  4m37.90   52.8
2018-04-06-20:13:02_J0006_PERF-ASM.prt   110 1.45e+10  274.79s  4m34.79   52.9
2018-04-06-20:17:47_J0007_PERF-ASM.prt   111 1.47e+10  277.15s  4m37.15   53.0
2018-04-06-20:22:32_J0008_PERF-ASM.prt   111 1.47e+10  277.50s  4m37.50   52.9
2018-04-06-20:27:20_J0009_PERF-ASM.prt   112 1.48e+10  280.04s  4m40.04   52.9
2018-04-06-20:32:05_J0010_PERF-ASM.prt   111 1.47e+10  277.41s  4m37.41   52.9
2018-04-06-20:36:42_J0011_PERF-ASM.prt   108 1.43e+10  269.65s  4m29.65   53.0
2018-04-06-20:41:27_J0012_PERF-ASM.prt   111 1.47e+10  277.24s  4m37.24   52.9
2018-04-06-20:46:15_J0013_PERF-ASM.prt   112 1.48e+10  280.33s  4m40.33   52.8
2018-04-06-20:50:58_J0014_PERF-ASM.prt   110 1.45e+10  275.41s  4m35.41   52.8
2018-04-06-20:55:46_J0015_PERF-ASM.prt   112 1.48e+10  280.48s  4m40.48   52.8
2018-04-06-21:00:34_J0016_PERF-ASM.prt   112 1.48e+10  280.21s  4m40.21   52.9
2018-04-06-21:05:16_J0017_PERF-ASM.prt   110 1.45e+10  274.76s  4m34.76   52.9
2018-04-06-21:10:07_J0018_PERF-ASM.prt   113 1.49e+10  282.67s  4m42.67   52.9
2018-04-06-21:14:52_J0019_PERF-ASM.prt   111 1.47e+10  277.40s  4m37.40   52.9
2018-04-06-21:19:36_J0020_PERF-ASM.prt   111 1.47e+10  276.82s  4m36.82   53.0
2018-04-06-21:24:22_J0021_PERF-ASM.prt   111 1.47e+10  278.40s  4m38.40   52.7
2018-04-06-21:29:10_J0022_PERF-ASM.prt   112 1.48e+10  279.87s  4m39.87   52.9
2018-04-06-21:33:55_J0023_PERF-ASM.prt   111 1.47e+10  277.78s  4m37.78   52.8
2018-04-06-21:38:39_J0024_PERF-ASM.prt   111 1.47e+10  276.95s  4m36.95   53.0
2018-04-06-21:43:25_J0025_PERF-ASM.prt   111 1.47e+10  277.84s  4m37.84   52.8
2018-04-06-21:48:11_J0026_PERF-ASM.prt   111 1.47e+10  277.83s  4m37.83   52.8
2018-04-06-21:52:53_J0027_PERF-ASM.prt   110 1.45e+10  274.58s  4m34.58   53.0
2018-04-06-21:57:39_J0028_PERF-ASM.prt   111 1.47e+10  278.17s  4m38.17   52.8
2018-04-06-22:02:27_J0029_PERF-ASM.prt   112 1.48e+10  279.97s  4m39.97   52.9
2018-04-06-22:07:09_J0030_PERF-ASM.prt   110 1.45e+10  274.40s  4m34.40   53.0
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T932  L R,m (ig=25)          : 30    14.2    14.3    13.81  0.43%    3.19   1.03
T933  L R,m (ig=36)          : 30    13.7    14.0    13.53  0.75%    3.12   1.00
T952  T700 1st  2            : 30    19.0    19.4     8.81  0.21%    2.03   0.65
T953  T700 1st  3            : 30    27.9    28.4    17.70  0.36%    4.08   1.31
T954  T700 1st  4            : 30    37.2    43.3    32.02  2.79%    7.39   2.38
T955  T700 1st  5            : 30    40.4    41.5    30.40  0.75%    7.02   2.26
T956  T700 1st  6            : 30    50.0    50.9    40.15  0.48%    9.26   2.98
T957  T700 1st  7            : 30    53.8    56.0    44.48  1.09%   10.26   3.30
T958  T700 1st  8            : 30    63.9    70.2    56.05  3.55%   12.93   4.16
T959  T700 1st  9            : 30    68.2    72.7    59.72  2.23%   13.78   4.43
T960  T700 1st 10            : 30    77.1    89.5    72.77  3.53%   16.79   5.40
T961  T700 1st 11            : 30    80.9    89.2    76.34  2.71%   17.62   5.67
T962  T700 1st 12            : 30    90.6   101.6    86.72  3.40%   20.01   6.44
T963  T700 1st 13            : 30    94.5   106.3    88.01  3.00%   20.31   6.53
T964  T700 1st 14            : 30   104.1   121.4   100.57  5.45%   23.21   7.47
T965  T700 1st 15            : 30   107.7   126.1   103.86  5.44%   23.97   7.71
T966  T700 1st 16            : 30   115.6   137.7   115.88  5.02%   26.74   8.60
T967  T700 1st 17            : 30   130.0   140.0   124.97  2.67%   28.84   9.28
T968  T700 1st 18            : 30   149.9   174.6   144.65  3.31%   33.38  10.74
T969  T700 1st 19            : 30   137.3   156.5   134.57  2.42%   31.05   9.99
T970  T700 1st 20            : 30   158.1   192.9   167.37  7.81%   38.62  12.43
T971  T700 1st 21            : 30   158.2   193.2   155.49  3.11%   35.88  11.54
T972  T700 1st 22            : 30   200.5   214.7   197.60  2.01%   45.60  14.67
T973  T700 1st 23            : 30   172.4   194.4   171.75  2.68%   39.63  12.75
T974  T700 1st 24            : 30   200.5   221.4   198.55  2.62%   45.82  14.74
T975  T700 1st 25            : 30   192.4   206.6   188.73  2.20%   43.55  14.01
T976  T700 1st 26            : 30   227.9   253.4   235.40  4.75%   54.32  17.48
T977  T700 1st 27            : 30   215.0   232.4   211.60  2.66%   48.83  15.71
T978  T700 1st 28            : 30   239.8   276.7   251.66  3.86%   58.07  18.68
T979  T700 1st 29            : 30   242.6   258.4   241.61  2.02%   55.76  17.94
T980  T700 1st 30            : 30   277.6   316.7   294.63  3.46%   67.99  21.88
T981  T700 1st 31            : 30   268.8   296.5   273.88  3.74%   63.20  20.33
T982  T700 1st 32            : 30   318.0   349.4   323.21  1.73%   74.59  24.00
T983  T700 1st 33            : 30   308.2   328.9   305.50  2.59%   70.50  22.68
T984  T700 1st 34            : 30   362.6   388.9   364.04  2.83%   84.01  27.03
T985  T700 1st 35            : 30   314.1   356.1   328.03  2.10%   75.70  24.35
T986  T700 1st 36            : 30   380.8   430.8   388.99  2.84%   89.76  28.88
T987  T700 1st 37            : 30   353.7   376.4   354.94  2.37%   81.91  26.35
T988  T700 1st 38            : 30   399.5   432.5   408.41  2.51%   94.25  30.32
T989  T700 1st 39            : 30   371.6   399.3   370.11  1.62%   85.41  27.48
T990  T700 1st 40            : 30   427.5   468.0   446.02  2.33%  102.92  33.11
D170  MVCL (10b)             : 30       -       -    44.35  2.73%   10.23   3.29
D171  MVCL (100b)            : 30       -       -    55.41  1.07%   12.79   4.11
D172  MVCL (250b)            : 30       -       -    88.18  9.10%   20.35   6.55
D173  MVCL (1kb)             : 30       -       -   168.22  0.71%   38.82  12.49
D174  MVCL (4kb)             : 30       -       -   588.13  1.16%  135.72  43.67
D175  MVCL (100b,pad)        : 30       -       -    36.03  2.28%    8.32   2.68
D176  MVCL (1kb,pad)         : 30       -       -    66.89  0.66%   15.44   4.97
D177  MVCL (4kb,pad)         : 30       -       -   240.72  1.93%   55.55  17.87
D178  MVCL (1kb,over1)       : 30       -       -    29.30  6.51%    6.76   2.18
D179  MVCL (1kb,over2)       : 30       -       -   183.34  0.66%   42.31  13.61
D215  DR R,R                 : 30       -       -    19.79  1.36%    4.57   1.47
D216  D R,m                  : 30       -       -    26.59  0.83%    6.14   1.97
D280  CLCL (100b,10b)        : 30       -       -   176.22  0.81%   40.67  13.08
D281  CLCL (4kb,10b)         : 30       -       -   180.08  1.27%   41.56  13.37
D282  CLCL (4kb,100b)        : 30       -       -  1452.78  0.84%  335.25 107.86
D283  CLCL (4kb,250b)        : 30       -       -  3579.72  1.11%  826.07 265.78
D290  CS R,R,m (eq,eq)       : 30       -       -    81.84  0.60%   18.89   6.08
D291  CS R,R,m (eq,ne)       : 30       -       -    81.71  0.52%   18.86   6.07
D292  CS R,R,m (ne)          : 30       -       -   415.01  1.19%   95.77  30.81
D295  CDS R,R,m (eq,eq)      : 30       -       -    86.13  0.49%   19.87   6.39
D296  CDS R,R,m (eq,ne)      : 30       -       -    86.33  0.56%   19.92   6.41
D297  CDS R,R,m (ne)         : 30       -       -   415.89  0.63%   95.97  30.88
D320  BALR R,R               : 30       -       -     9.42  1.17%    2.17   0.70
D321  BALR R,R (far)         : 30       -       -    40.41  0.93%    9.33   3.00
D322  BAL R,R                : 30       -       -    12.80  0.71%    2.95   0.95
D323  BAL R,R (far)          : 30       -       -    28.80 14.87%    6.65   2.14
D324  BASR R,R               : 30       -       -    10.11  0.90%    2.33   0.75
D325  BAS R,R                : 30       -       -    12.75  0.50%    2.94   0.95
D410  ED (10c)               : 30       -       -   233.70  0.52%   53.93  17.35
D411  ED (30c)               : 30       -       -   683.10  0.29%  157.63  50.72
D415  EDMK (10c)             : 30       -       -   235.57  0.74%   54.36  17.49
D426  DP m,m (10d)           : 30       -       -   831.95  0.98%  191.98  61.77
D427  DP m,m (30d)           : 30       -       -  2190.15  0.37%  505.41 162.61
D610  EX R,i (bare, via TM)  : 30       -       -    40.04  0.64%    9.24   2.97
D611  EX R,i (bare, via XI)  : 30       -       -    41.06  0.92%    9.48   3.05
D620  TS m (zero)            : 30       -       -    83.10  1.51%   19.18   6.17
D621  TS m (ones)            : 30       -       -   411.70  0.99%   95.00  30.57
