file name ----------------------------  GMUL  i-count  -- total time --   MIPS
T546  DDR R,R                : 99   152.3   160.9   152.32  2.66%   70.28  19.92
T547  DD R,m                 : 99   156.2   165.5   156.31  2.71%   72.12  20.44
T550  CDR R,R                : 99    12.0    13.0    11.90  2.66%    5.49   1.56
T551  CD R,m                 : 99    18.1    20.0    18.09  2.49%    8.35   2.37
T552  AWR R,R                : 99    12.3    35.9    12.08  2.53%    5.57   1.58
T553  HDR R,R                : 99     7.8    10.7     7.53  2.55%    3.48   0.99
T560  AXR R,R                : 99    25.4    28.5    25.62  1.36%   11.82   3.35
T561  MXR R,R                : 99    30.1    82.8    29.69  2.58%   13.70   3.88
T600  STCK m                 : 99    78.0    78.5    77.28  0.03%   35.66  10.11
T601  SPM R                  : 99     2.8     3.0     2.73  0.98%    1.26   0.36
T610  EX R,i (with TM)       : 99    30.6    31.7    30.50  1.10%   14.07   3.99
T611  EX R,i (with XI)       : 99    30.7    71.3    30.58  0.51%   14.11   4.00
T620  MVI;TS m (zero)        : 99    42.4    44.0    42.43  0.88%   19.58   5.55
T621  MVI;TS m (ones)        : 99   182.7   189.7   183.21  0.46%   84.53  23.96
T700  mix int RR basic       : 99     5.4     8.0     5.33  1.34%    2.46   0.70
T701  mix int RX             : 99    11.3    25.2    11.00  2.09%    5.08   1.44
T702  mix int RX (far)       : 99    11.3    18.5    10.96  1.40%    5.06   1.43
T703  mix int RR noopt       : 99     6.2    13.2     6.06  1.35%    2.80   0.79
T900  LR R,R (ig=1)          : 99     8.7    13.1     1.46  0.48%    0.67   0.19
T901  LR R,R (ig=2)          : 99     5.4     5.6     1.77  0.91%    0.81   0.23
T902  LR R,R (ig=3)          : 99     4.3     4.5     1.87  0.83%    0.86   0.24
T903  LR R,R (ig=4)          : 99     7.5     7.9     5.72  0.44%    2.64   0.75
T904  LR R,R (ig=5)          : 99     6.4     6.8     4.98  0.68%    2.30   0.65
T905  LR R,R (ig=6)          : 99     5.7     6.2     4.50  0.77%    2.08   0.59
T906  LR R,R (ig=7)          : 99     5.1     8.7     4.08  1.31%    1.88   0.53
T907  LR R,R (ig=8)          : 99     4.8     9.0     3.86  0.62%    1.78   0.50
T908  LR R,R (ig=9)          : 99     4.4     6.3     3.62  0.56%    1.67   0.47
T909  LR R,R (ig=10)         : 99     4.2     4.4     3.51  0.71%    1.62   0.46
T910  LR R,R (ig=12)         : 99     3.8     4.0     3.20  0.38%    1.48   0.42
T911  LR R,R (ig=18)         : 99     3.1     3.4     2.76  0.93%    1.28   0.36
T912  LR R,R (ig=25)         : 99     2.8     5.9     2.52  0.57%    1.16   0.33
T913  LR R,R (ig=36)         : 99     2.5     2.9     2.34  0.53%    1.08   0.31
T914  LR R,R (ig=50)         : 99     2.4     4.2     2.23  0.36%    1.03   0.29
T915  LR R,R (ig=72)         : 99     2.2     4.3     2.14  0.36%    0.99   0.28
T920  L R,m (ig=1)           : 99    13.0    31.8     5.81  0.67%    2.68   0.76
T921  L R,m (ig=2)           : 99    10.4    17.6     6.78  0.49%    3.13   0.89
T922  L R,m (ig=3)           : 99     9.5    10.4     7.12  0.72%    3.28   0.93
T923  L R,m (ig=4)           : 99    11.9    26.1    10.22  0.66%    4.72   1.34
T924  L R,m (ig=5)           : 99    10.9    16.7     9.55  0.62%    4.41   1.25
T925  L R,m (ig=6)           : 99    10.3    21.8     9.08  0.60%    4.19   1.19
T926  L R,m (ig=7)           : 99     9.8    11.9     8.81  0.71%    4.07   1.15
T927  L R,m (ig=8)           : 99     9.4    10.2     8.60  0.90%    3.97   1.12
T928  L R,m (ig=9)           : 99     9.3     9.7     8.54  0.47%    3.94   1.12
T929  L R,m (ig=10)          : 99     9.1     9.8     8.47  0.61%    3.91   1.11
T930  L R,m (ig=12)          : 99     8.6     9.1     8.17  0.56%    3.77   1.07
T931  L R,m (ig=18)          : 99     8.0     8.6     7.79  0.59%    3.59   1.02
T932  L R,m (ig=25)          : 99     7.9     8.3     7.67  0.35%    3.54   1.00
T933  L R,m (ig=36)          : 99     7.7     8.3     7.52  0.41%    3.47   0.98
T952  T700 1st  2            : 99    11.3    12.1     4.10  0.71%    1.89   0.54
T953  T700 1st  3            : 99    16.8    17.6     9.66  0.48%    4.46   1.26
T954  T700 1st  4            : 99    31.9    62.5    26.93  1.11%   12.43   3.52
T955  T700 1st  5            : 99    24.6    70.7    17.48  0.61%    8.07   2.29
T956  T700 1st  6            : 99    34.3    47.3    27.33  0.49%   12.61   3.58
T957  T700 1st  7            : 99    32.3    47.5    25.24  0.58%   11.65   3.30
T958  T700 1st  8            : 99    44.2    93.9    37.48  0.83%   17.29   4.90
T959  T700 1st  9            : 99    45.9    49.4    39.93  0.93%   18.42   5.22
T960  T700 1st 10            : 99    50.6    69.4    46.01  1.49%   21.23   6.02
T961  T700 1st 11            : 99    54.0    68.4    47.34  0.61%   21.84   6.19
T962  T700 1st 12            : 99    56.9   138.6    51.61  1.43%   23.81   6.75
T963  T700 1st 13            : 99    60.3    62.8    53.45  0.46%   24.66   6.99
T964  T700 1st 14            : 99    63.5    68.0    58.21  0.89%   26.86   7.61
T965  T700 1st 15            : 99    68.2    70.9    61.41  0.56%   28.34   8.03
T966  T700 1st 16            : 99    69.9    78.1    65.07  2.44%   30.02   8.51
T967  T700 1st 17            : 99    76.5    79.8    69.97  0.76%   32.28   9.15
T968  T700 1st 18            : 99    77.1    85.0    73.97  2.12%   34.13   9.67
T969  T700 1st 19            : 99    89.8   112.6    83.33  0.68%   38.45  10.90
T970  T700 1st 20            : 99    83.6    94.5    79.13  2.13%   36.51  10.35
T971  T700 1st 21            : 99    92.2    97.6    85.95  0.81%   39.66  11.24
T972  T700 1st 22            : 99   108.2   116.3   103.96  1.08%   47.97  13.60
T973  T700 1st 23            : 99   106.7   112.6   101.89  0.63%   47.01  13.33
T974  T700 1st 24            : 99   124.3   130.0   118.25  1.16%   54.56  15.47
T975  T700 1st 25            : 99   113.0   134.0   113.62  1.21%   52.42  14.86
T976  T700 1st 26            : 99   125.4   134.2   121.50  0.78%   56.06  15.89
T977  T700 1st 27            : 99   125.3   152.4   122.30  1.18%   56.43  16.00
T978  T700 1st 28            : 99   141.6   158.6   135.75  1.43%   62.63  17.76
T979  T700 1st 29            : 99   136.0   143.6   130.99  0.76%   60.44  17.13
T980  T700 1st 30            : 99   160.5   167.6   155.23  0.60%   71.62  20.30
T981  T700 1st 31            : 99   157.4   169.2   151.49  0.55%   69.90  19.81
T982  T700 1st 32            : 99   165.0   175.9   163.47  0.81%   75.43  21.38
T983  T700 1st 33            : 99   154.9   167.6   154.51  0.74%   71.29  20.21
T984  T700 1st 34            : 99   188.8   196.7   182.97  0.39%   84.42  23.93
T985  T700 1st 35            : 99   161.3   467.3   160.19  0.53%   73.91  20.95
T986  T700 1st 36            : 99   190.2   217.5   184.53  0.67%   85.14  24.14
T987  T700 1st 37            : 99   175.2   400.2   169.73  0.58%   78.31  22.20
T988  T700 1st 38            : 99   200.6   499.7   198.48  0.42%   91.58  25.96
T989  T700 1st 39            : 99   205.3   213.1   199.03  0.38%   91.83  26.03
T990  T700 1st 40            : 99   228.2   252.5   224.43  0.74%  103.55  29.35
D170  MVCL (10b)             : 99       -       -    26.52  2.73%   12.24   3.47
D171  MVCL (100b)            : 99       -       -    32.59  2.79%   15.04   4.26
D172  MVCL (250b)            : 99       -       -    41.98  1.76%   19.37   5.49
D173  MVCL (1kb)             : 99       -       -    99.20  0.64%   45.77  12.97
D174  MVCL (4kb)             : 99       -       -   333.07  0.45%  153.68  43.56
D175  MVCL (100b,pad)        : 99       -       -    20.39  2.47%    9.41   2.67
D176  MVCL (1kb,pad)         : 99       -       -    36.33  1.58%   16.76   4.75
D177  MVCL (4kb,pad)         : 99       -       -    99.24  0.85%   45.79  12.98
D178  MVCL (1kb,over1)       : 99       -       -    11.04  3.80%    5.09   1.44
D179  MVCL (1kb,over2)       : 99       -       -   106.14  0.55%   48.97  13.88
D215  DR R,R                 : 99       -       -    15.11  0.44%    6.97   1.98
D216  D R,m                  : 99       -       -    20.76  0.30%    9.58   2.72
D280  CLCL (100b,10b)        : 99       -       -   101.35  1.05%   46.76  13.26
D281  CLCL (4kb,10b)         : 99       -       -   103.82  0.97%   47.90  13.58
D282  CLCL (4kb,100b)        : 99       -       -   892.27  0.43%  411.69 116.70
D283  CLCL (4kb,250b)        : 99       -       -  2191.97  0.34% 1011.36 286.69
D290  CS R,R,m (eq,eq)       : 99       -       -    37.69  0.70%   17.39   4.93
D291  CS R,R,m (eq,ne)       : 99       -       -    37.78  0.68%   17.43   4.94
D292  CS R,R,m (ne)          : 99       -       -   180.20  0.40%   83.14  23.57
D295  CDS R,R,m (eq,eq)      : 99       -       -    40.26  0.62%   18.57   5.27
D296  CDS R,R,m (eq,ne)      : 99       -       -    40.29  0.62%   18.59   5.27
D297  CDS R,R,m (ne)         : 99       -       -   182.63  0.34%   84.26  23.89
D320  BALR R,R               : 99       -       -     6.74  0.59%    3.11   0.88
D321  BALR R,R (far)         : 99       -       -    29.69  0.77%   13.70   3.88
D322  BAL R,R                : 99       -       -     8.62  1.08%    3.98   1.13
D323  BAL R,R (far)          : 99       -       -    16.60  1.10%    7.66   2.17
D324  BASR R,R               : 99       -       -     6.93  0.43%    3.20   0.91
D325  BAS R,R                : 99       -       -     8.76  0.40%    4.04   1.15
D410  ED (10c)               : 99       -       -   133.04  3.20%   61.38  17.40
D411  ED (30c)               : 99       -       -   398.54  2.62%  183.89  52.13
D415  EDMK (10c)             : 99       -       -   135.59  3.07%   62.56  17.73
D426  DP m,m (10d)           : 99       -       -   455.99  2.94%  210.39  59.64
D427  DP m,m (30d)           : 99       -       -  1058.97  2.89%  488.60 138.51
D610  EX R,i (bare, via TM)  : 99       -       -    21.46  1.58%    9.90   2.81
D611  EX R,i (bare, via XI)  : 99       -       -    20.58  0.77%    9.50   2.69
D620  TS m (zero)            : 99       -       -    34.33  1.10%   15.84   4.49
D621  TS m (ones)            : 99       -       -   175.11  0.49%   80.80  22.90
