file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2018-04-27-17:48:22_J0001_PERF-ASM.prt   218 2.88e+10  333.52s  5m33.52   86.4
2018-04-27-17:54:07_J0002_PERF-ASM.prt   227 3.00e+10  340.77s  5m40.77   88.1
2018-04-27-17:59:56_J0003_PERF-ASM.prt   229 3.03e+10  343.99s  5m43.99   88.0
2018-04-27-18:05:41_J0004_PERF-ASM.prt   227 3.00e+10  340.52s  5m40.52   88.2
2018-04-27-18:11:28_J0005_PERF-ASM.prt   228 3.02e+10  342.09s  5m42.09   88.1
2018-04-27-18:17:15_J0006_PERF-ASM.prt   228 3.02e+10  342.24s  5m42.24   88.1
2018-04-27-18:22:57_J0007_PERF-ASM.prt   224 2.96e+10  336.66s  5m36.66   88.0
2018-04-27-18:28:43_J0008_PERF-ASM.prt   227 3.00e+10  341.13s  5m41.13   88.0
2018-04-27-18:34:31_J0009_PERF-ASM.prt   229 3.03e+10  343.42s  5m43.42   88.2
2018-04-27-18:40:19_J0010_PERF-ASM.prt   224 2.96e+10  341.51s  5m41.51   86.7
2018-04-27-18:46:06_J0011_PERF-ASM.prt   228 3.02e+10  342.51s  5m42.51   88.0
2018-04-27-18:51:52_J0012_PERF-ASM.prt   227 3.00e+10  340.65s  5m40.65   88.1
2018-04-27-18:57:38_J0013_PERF-ASM.prt   228 3.02e+10  341.71s  5m41.71   88.2
2018-04-27-19:03:26_J0014_PERF-ASM.prt   229 3.03e+10  343.24s  5m43.24   88.2
2018-04-27-19:09:13_J0015_PERF-ASM.prt   228 3.02e+10  341.94s  5m41.94   88.2
2018-04-27-19:14:58_J0016_PERF-ASM.prt   227 3.00e+10  340.38s  5m40.38   88.2
2018-04-27-19:20:46_J0017_PERF-ASM.prt   229 3.03e+10  343.07s  5m43.07   88.3
2018-04-27-19:26:33_J0018_PERF-ASM.prt   229 3.03e+10  343.08s  5m43.08   88.3
2018-04-27-19:32:22_J0019_PERF-ASM.prt   229 3.03e+10  343.41s  5m43.41   88.2
2018-04-27-19:38:10_J0020_PERF-ASM.prt   229 3.03e+10  343.52s  5m43.52   88.2
2018-04-27-19:43:53_J0021_PERF-ASM.prt   225 2.98e+10  337.88s  5m37.88   88.1
2018-04-27-19:49:42_J0022_PERF-ASM.prt   228 3.02e+10  344.18s  5m44.18   87.6
2018-04-27-19:55:27_J0023_PERF-ASM.prt   227 3.00e+10  340.33s  5m40.33   88.2
2018-04-27-20:01:15_J0024_PERF-ASM.prt   229 3.03e+10  343.26s  5m43.26   88.2
2018-04-27-20:07:03_J0025_PERF-ASM.prt   229 3.03e+10  343.16s  5m43.16   88.3
2018-04-27-20:12:52_J0026_PERF-ASM.prt   230 3.04e+10  344.48s  5m44.48   88.3
2018-04-27-20:18:40_J0027_PERF-ASM.prt   229 3.03e+10  343.06s  5m43.06   88.3
2018-04-27-20:24:28_J0028_PERF-ASM.prt   229 3.03e+10  343.39s  5m43.39   88.2
2018-04-27-20:30:15_J0029_PERF-ASM.prt   228 3.02e+10  341.88s  5m41.88   88.2
2018-04-27-20:36:01_J0030_PERF-ASM.prt   228 3.02e+10  341.72s  5m41.72   88.2
2018-04-27-20:41:50_J0031_PERF-ASM.prt   229 3.03e+10  343.78s  5m43.78   88.1
s370_perf version: s370_perf V0.9.7  rev 1003  2018-03-30

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T930  L R,m (ig=12)          : 31     8.4     9.0     7.90  0.74%    2.84   1.20
T931  L R,m (ig=18)          : 31     7.7     8.0     7.33  0.81%    2.63   1.12
T932  L R,m (ig=25)          : 31     7.2     7.5     7.00  0.58%    2.51   1.06
T933  L R,m (ig=36)          : 31     6.9     7.2     6.74  0.37%    2.42   1.03
T952  T700 1st  2            : 31    13.0    13.1     5.53  0.35%    1.99   0.84
T953  T700 1st  3            : 31    18.7    18.9    11.27  0.37%    4.04   1.71
T954  T700 1st  4            : 31    24.4    24.7    16.98  0.25%    6.10   2.58
T955  T700 1st  5            : 31    30.0    30.2    22.56  0.17%    8.10   3.43
T956  T700 1st  6            : 31    35.3    35.5    27.86  0.16%   10.00   4.23
T957  T700 1st  7            : 31    40.7    41.1    33.31  0.29%   11.96   5.06
T958  T700 1st  8            : 31    46.2    46.6    38.78  0.18%   13.92   5.90
T959  T700 1st  9            : 31    51.7    52.0    44.26  0.19%   15.89   6.73
T960  T700 1st 10            : 31    57.0    58.8    49.62  0.19%   17.81   7.54
T961  T700 1st 11            : 31    58.3    58.8    51.07  0.29%   18.33   7.76
T962  T700 1st 12            : 31    70.6    71.3    63.47  0.30%   22.78   9.65
T963  T700 1st 13            : 31    63.8    66.9    56.47  0.42%   20.27   8.58
T964  T700 1st 14            : 31    65.9    72.0    61.72  0.51%   22.15   9.38
T965  T700 1st 15            : 31    75.7    78.7    68.45  0.33%   24.57  10.41
T966  T700 1st 16            : 31    77.6    83.8    73.03  0.25%   26.21  11.10
T967  T700 1st 17            : 31    82.3    88.5    78.12  0.43%   28.04  11.88
T968  T700 1st 18            : 31    89.9    94.8    84.34  0.49%   30.27  12.82
T969  T700 1st 19            : 31    92.8    95.8    85.45  0.23%   30.67  12.99
T970  T700 1st 20            : 31    94.4    98.5    88.22  0.58%   31.67  13.41
T971  T700 1st 21            : 31    99.1   103.3    92.09  0.70%   33.05  14.00
T972  T700 1st 22            : 31   100.4   106.2    95.15  0.56%   34.15  14.46
T973  T700 1st 23            : 31   105.1   110.2    98.07  0.88%   35.20  14.91
T974  T700 1st 24            : 31   110.1   116.6   104.32  0.88%   37.44  15.86
T975  T700 1st 25            : 31   116.2   121.8   110.09  0.85%   39.51  16.74
T976  T700 1st 26            : 31   158.3   163.7   151.49  0.42%   54.37  23.03
T977  T700 1st 27            : 31   140.6   147.6   135.06  0.60%   48.48  20.53
T978  T700 1st 28            : 31   157.3   163.4   151.70  0.42%   54.45  23.06
T979  T700 1st 29            : 31   152.5   156.8   145.91  0.42%   52.37  22.18
T980  T700 1st 30            : 31   175.8   179.1   170.51  0.29%   61.20  25.92
T981  T700 1st 31            : 31   158.3   165.7   154.69  0.84%   55.52  23.52
T982  T700 1st 32            : 31   181.3   192.9   181.04  1.03%   64.98  27.52
T983  T700 1st 33            : 31   176.8   187.5   176.27  0.68%   63.27  26.80
T984  T700 1st 34            : 31   227.7   245.2   226.75  0.34%   81.39  34.47
T985  T700 1st 35            : 31   191.5   201.4   186.59  0.34%   66.97  28.37
T986  T700 1st 36            : 31   229.6   240.1   225.28  0.54%   80.86  34.25
T987  T700 1st 37            : 31   204.4   208.3   197.65  0.62%   70.94  30.05
T988  T700 1st 38            : 31   226.9   230.9   220.49  0.44%   79.14  33.52
T989  T700 1st 39            : 31   213.2   219.1   207.22  0.28%   74.38  31.50
T990  T700 1st 40            : 31   268.5   274.0   263.45  0.52%   94.56  40.05
D170  MVCL (10b)             : 31       -       -    25.58  0.51%    9.18   3.89
D171  MVCL (100b)            : 31       -       -    32.77  0.53%   11.76   4.98
D172  MVCL (250b)            : 31       -       -    42.37  0.26%   15.21   6.44
D173  MVCL (1kb)             : 31       -       -   108.47  0.20%   38.93  16.49
D174  MVCL (4kb)             : 31       -       -   361.87  0.29%  129.89  55.01
D175  MVCL (100b,pad)        : 31       -       -    20.89  0.39%    7.50   3.18
D176  MVCL (1kb,pad)         : 31       -       -    39.97  0.90%   14.35   6.08
D177  MVCL (4kb,pad)         : 31       -       -   107.47  0.37%   38.57  16.34
D178  MVCL (1kb,over1)       : 31       -       -    13.09  0.58%    4.70   1.99
D179  MVCL (1kb,over2)       : 31       -       -   113.23  0.34%   40.64  17.21
D215  DR R,R                 : 31       -       -     6.82  0.91%    2.45   1.04
D216  D R,m                  : 31       -       -     9.87  0.57%    3.54   1.50
D280  CLCL (100b,10b)        : 31       -       -    90.19  1.13%   32.37  13.71
D281  CLCL (4kb,10b)         : 31       -       -    93.37  0.69%   33.51  14.19
D282  CLCL (4kb,100b)        : 31       -       -   695.49  3.14%  249.63 105.73
D283  CLCL (4kb,250b)        : 31       -       -  1699.63  0.89%  610.05 258.38
D290  CS R,R,m (eq,eq)       : 31       -       -    31.97  0.21%   11.47   4.86
D291  CS R,R,m (eq,ne)       : 31       -       -    32.64  0.15%   11.72   4.96
D292  CS R,R,m (ne)          : 31       -       -   135.80  0.55%   48.74  20.64
D295  CDS R,R,m (eq,eq)      : 31       -       -    31.93  0.78%   11.46   4.85
D296  CDS R,R,m (eq,ne)      : 31       -       -    32.31  0.50%   11.60   4.91
D297  CDS R,R,m (ne)         : 31       -       -   136.00  0.66%   48.82  20.68
D320  BALR R,R               : 31       -       -     6.96  0.70%    2.50   1.06
D321  BALR R,R (far)         : 31       -       -    12.26  0.71%    4.40   1.86
D322  BAL R,R                : 31       -       -     8.15  0.78%    2.92   1.24
D323  BAL R,R (far)          : 31       -       -    13.21  0.65%    4.74   2.01
D324  BASR R,R               : 31       -       -     6.96  0.76%    2.50   1.06
D325  BAS R,R                : 31       -       -     8.36  0.80%    3.00   1.27
D410  ED (10c)               : 31       -       -   141.03  0.71%   50.62  21.44
D411  ED (30c)               : 31       -       -   381.62  0.59%  136.98  58.01
D415  EDMK (10c)             : 31       -       -   141.05  0.92%   50.63  21.44
D426  DP m,m (10d)           : 31       -       -   460.28  0.20%  165.21  69.97
D427  DP m,m (30d)           : 31       -       -  1196.28  0.25%  429.38 181.86
D610  EX R,i (bare, via TM)  : 31       -       -    17.59  0.52%    6.31   2.67
D611  EX R,i (bare, via XI)  : 31       -       -    20.00  0.70%    7.18   3.04
D620  TS m (zero)            : 31       -       -    29.41  1.08%   10.56   4.47
D621  TS m (ones)            : 31       -       -   129.32  1.61%   46.42  19.66
