file name ----------------------------  GMUL  i-count  -- total time --   MIPS
18-03-04-10:46:16_J5598_PERF-ASM.prtfx   196 2.44e+10  258.52s  4m18.52   94.3
18-03-04-10:55:56_J5599_PERF-ASM.prtfx   196 2.44e+10  258.34s  4m18.34   94.4
18-03-04-11:00:25_J5600_PERF-ASM.prtfx   196 2.44e+10  258.39s  4m18.39   94.3
18-03-04-11:04:47_J5601_PERF-ASM.prtfx   193 2.40e+10  254.22s  4m14.22   94.4
18-03-04-11:09:16_J5602_PERF-ASM.prtfx   196 2.44e+10  258.07s  4m18.07   94.5
18-03-04-11:13:41_J5603_PERF-ASM.prtfx   192 2.39e+10  252.94s  4m12.94   94.4
18-03-04-11:18:09_J5604_PERF-ASM.prtfx   196 2.44e+10  258.14s  4m18.14   94.4
18-03-04-11:22:33_J5605_PERF-ASM.prtfx   193 2.40e+10  254.08s  4m14.08   94.5
18-03-04-11:27:01_J5606_PERF-ASM.prtfx   195 2.43e+10  256.68s  4m16.68   94.5
18-03-04-11:31:22_J5607_PERF-ASM.prtfx   191 2.38e+10  251.75s  4m11.75   94.4
18-03-04-11:35:51_J5608_PERF-ASM.prtfx   196 2.44e+10  258.19s  4m18.19   94.4
18-03-04-11:40:18_J5609_PERF-ASM.prtfx   196 2.44e+10  257.87s  4m17.87   94.5
18-03-04-11:44:46_J5610_PERF-ASM.prtfx   196 2.44e+10  258.22s  4m18.22   94.4
18-03-04-11:49:12_J5611_PERF-ASM.prtfx   193 2.40e+10  254.26s  4m14.26   94.4
18-03-04-11:53:39_J5612_PERF-ASM.prtfx   196 2.44e+10  258.21s  4m18.21   94.4
18-03-04-11:58:08_J5613_PERF-ASM.prtfx   196 2.44e+10  258.40s  4m18.40   94.3
18-03-04-12:02:29_J5614_PERF-ASM.prtfx   190 2.36e+10  250.18s  4m10.18   94.5
18-03-04-12:06:57_J5615_PERF-ASM.prtfx   194 2.41e+10  255.48s  4m15.48   94.4
18-03-04-12:11:27_J5616_PERF-ASM.prtfx   196 2.44e+10  258.16s  4m18.16   94.4
18-03-04-12:15:53_J5617_PERF-ASM.prtfx   194 2.41e+10  255.57s  4m15.57   94.4
s370_perf version: s370_perf V0.9.5  rev  998  2018-03-04

s370_perf_ana-W: lt= 7: tag T150 not found
s370_perf_ana-W: lt= 8: tag T152 not found

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
D170  MVCL (10b)             : 20       -       -    24.95  0.98%   11.92   3.32
D171  MVCL (100b)            : 20       -       -    32.11  1.10%   15.34   4.27
D172  MVCL (250b)            : 20       -       -    41.03  1.05%   19.60   5.45
D173  MVCL (1kb)             : 20       -       -    96.91  0.87%   46.29  12.88
D174  MVCL (4kb)             : 20       -       -   324.82  0.84%  155.14  43.16
D175  MVCL (100b,pad)        : 20       -       -    19.76  1.43%    9.44   2.63
D176  MVCL (1kb,pad)         : 20       -       -    35.73  1.14%   17.07   4.75
D177  MVCL (4kb,pad)         : 20       -       -    96.59  0.50%   46.13  12.83
D178  MVCL (1kb,over1)       : 20       -       -    10.83  2.05%    5.17   1.44
D179  MVCL (1kb,over2)       : 20       -       -   103.57  1.04%   49.47  13.76
D215  DR R,R                 : 20       -       -    14.77  1.05%    7.05   1.96
D216  D R,m                  : 20       -       -    20.28  1.29%    9.69   2.70
D280  CLCL (100b,10b)        : 20       -       -    98.51  0.68%   47.05  13.09
D281  CLCL (4kb,10b)         : 20       -       -   101.41  0.73%   48.44  13.48
D282  CLCL (4kb,100b)        : 20       -       -   868.77  0.39%  414.95 115.44
D283  CLCL (4kb,250b)        : 20       -       -  2134.19  0.47% 1019.35 283.58
D290  CS R,R,m (eq,eq)       : 20       -       -    36.72  0.69%   17.54   4.88
D291  CS R,R,m (eq,ne)       : 20       -       -    36.89  0.69%   17.62   4.90
D292  CS R,R,m (ne)          : 20       -       -   176.86  1.60%   84.47  23.50
D295  CDS R,R,m (eq,eq)      : 20       -       -    39.36  0.77%   18.80   5.23
D296  CDS R,R,m (eq,ne)      : 20       -       -    39.40  0.70%   18.82   5.24
D297  CDS R,R,m (ne)         : 20       -       -   179.75  0.94%   85.85  23.88
D410  ED (10c)               : 20       -       -   130.91  0.92%   62.52  17.39
D415  EDMK (10c)             : 20       -       -   132.81  0.52%   63.43  17.65
D610  EX R,i (bare, via TM)  : 20       -       -    21.74  1.29%   10.38   2.89
D611  EX R,i (bare, via XI)  : 20       -       -    20.93  1.17%   10.00   2.78
D620  TS m (zero)            : 20       -       -    34.70  1.57%   16.57   4.61
D621  TS m (ones)            : 20       -       -   177.77  1.16%   84.91  23.62
