file name ----------------------------  GMUL  i-count  -- total time --   MIPS
2020-04-18-19:57:03_J0186_PERF-ASM.prt    85 1.12e+10  188.79s  3m08.79   59.5
2020-04-18-20:01:13_J0187_PERF-ASM.prt   118 1.56e+10  243.07s  4m03.07   64.2
2020-04-18-20:05:21_J0188_PERF-ASM.prt   118 1.56e+10  242.66s  4m02.66   64.3
2020-04-18-20:09:33_J0189_PERF-ASM.prt   119 1.57e+10  245.06s  4m05.06   64.2
2020-04-18-20:13:36_J0190_PERF-ASM.prt   115 1.52e+10  236.86s  3m56.86   64.2
2020-04-18-20:17:46_J0191_PERF-ASM.prt   119 1.57e+10  244.69s  4m04.69   64.3
2020-04-18-20:21:57_J0192_PERF-ASM.prt   119 1.57e+10  244.48s  4m04.48   64.4
2020-04-18-20:26:08_J0193_PERF-ASM.prt   119 1.57e+10  244.67s  4m04.67   64.3
2020-04-18-20:30:16_J0194_PERF-ASM.prt   118 1.56e+10  242.56s  4m02.56   64.3
2020-04-18-20:34:27_J0195_PERF-ASM.prt   119 1.57e+10  244.52s  4m04.52   64.4
2020-04-18-20:38:38_J0196_PERF-ASM.prt   119 1.57e+10  244.61s  4m04.61   64.3
2020-04-18-20:42:48_J0197_PERF-ASM.prt   119 1.57e+10  244.64s  4m04.64   64.3
2020-04-18-20:46:59_J0198_PERF-ASM.prt   119 1.57e+10  244.57s  4m04.57   64.3
2020-04-18-20:51:09_J0199_PERF-ASM.prt   119 1.57e+10  244.54s  4m04.54   64.4
2020-04-18-20:55:20_J0200_PERF-ASM.prt   119 1.57e+10  244.60s  4m04.60   64.3
2020-04-18-20:59:31_J0201_PERF-ASM.prt   119 1.57e+10  244.54s  4m04.54   64.4
2020-04-18-21:03:39_J0202_PERF-ASM.prt   118 1.56e+10  242.50s  4m02.50   64.4
2020-04-18-21:07:50_J0203_PERF-ASM.prt   119 1.57e+10  244.64s  4m04.64   64.3
2020-04-18-21:12:00_J0204_PERF-ASM.prt   119 1.57e+10  244.42s  4m04.42   64.4
2020-04-18-21:16:11_J0205_PERF-ASM.prt   119 1.57e+10  244.75s  4m04.75   64.3
2020-04-18-21:20:20_J0206_PERF-ASM.prt   118 1.56e+10  242.56s  4m02.56   64.3
2020-04-18-21:24:30_J0207_PERF-ASM.prt   119 1.57e+10  244.63s  4m04.63   64.3
2020-04-18-21:28:41_J0208_PERF-ASM.prt   119 1.57e+10  244.55s  4m04.55   64.4
2020-04-18-21:32:52_J0209_PERF-ASM.prt   119 1.57e+10  244.51s  4m04.51   64.4
2020-04-18-21:37:00_J0210_PERF-ASM.prt   118 1.56e+10  242.45s  4m02.45   64.4
2020-04-18-21:41:11_J0211_PERF-ASM.prt   119 1.57e+10  244.68s  4m04.68   64.3
2020-04-18-21:45:21_J0212_PERF-ASM.prt   119 1.57e+10  244.60s  4m04.60   64.3
2020-04-18-21:49:30_J0213_PERF-ASM.prt   118 1.56e+10  242.44s  4m02.44   64.4
2020-04-18-21:53:41_J0214_PERF-ASM.prt   119 1.57e+10  244.58s  4m04.58   64.3
2020-04-18-21:57:51_J0215_PERF-ASM.prt   119 1.57e+10  244.65s  4m04.65   64.3
2020-04-18-22:02:02_J0216_PERF-ASM.prt   119 1.57e+10  244.76s  4m04.76   64.3
s370_perf version: s370_perf V0.9.8  rev 1026  2018-05-27

Tag   Comment                : nr     min     max      tpi   w50%    n-rr   n-rx
T929  L R,m (ig=10)          : 31    15.1    15.2    14.45  0.13%    4.85   1.13
T930  L R,m (ig=12)          : 31    14.6    14.7    14.05  0.20%    4.71   1.10
T931  L R,m (ig=18)          : 31    13.7    13.8    13.29  0.18%    4.46   1.04
T932  L R,m (ig=25)          : 31    13.6    13.7    13.29  0.16%    4.46   1.04
T933  L R,m (ig=36)          : 31    13.0    13.1    12.85  0.15%    4.31   1.01
T952  T700 1st  2            : 31    13.0    13.1     5.96  0.25%    2.00   0.47
T953  T700 1st  3            : 31    21.4    21.9    14.52  0.98%    4.87   1.14
T954  T700 1st  4            : 31    24.6    25.0    17.58  0.34%    5.89   1.38
T955  T700 1st  5            : 31    30.9    31.3    23.96  0.42%    8.03   1.88
T956  T700 1st  6            : 31    34.8    35.1    27.75  0.23%    9.31   2.17
T957  T700 1st  7            : 31    39.0    40.0    31.95  0.23%   10.71   2.50
T958  T700 1st  8            : 31    45.0    45.6    38.02  0.31%   12.75   2.98
T959  T700 1st  9            : 31    50.2    50.9    43.19  0.54%   14.48   3.38
T960  T700 1st 10            : 31    54.8    55.4    47.89  0.29%   16.06   3.75
T961  T700 1st 11            : 31    58.2    59.6    51.17  0.34%   17.16   4.01
T962  T700 1st 12            : 31    62.8    65.0    56.79  1.64%   19.04   4.45
T963  T700 1st 13            : 31    67.1    70.5    60.52  0.85%   20.30   4.74
T964  T700 1st 14            : 31    70.7    72.9    64.42  1.04%   21.60   5.04
T965  T700 1st 15            : 31    77.1    79.1    70.60  1.03%   23.68   5.53
T966  T700 1st 16            : 31    81.8    84.4    76.23  1.59%   25.57   5.97
T967  T700 1st 17            : 31    87.1    90.0    80.21  0.60%   26.90   6.28
T968  T700 1st 18            : 31    94.6   102.6    88.30  1.79%   29.61   6.91
T969  T700 1st 19            : 31    96.5   117.6    90.16  0.71%   30.24   7.06
T970  T700 1st 20            : 31   101.2   113.9    95.42  0.66%   32.00   7.47
T971  T700 1st 21            : 31   106.6   110.3   100.50  0.60%   33.70   7.87
T972  T700 1st 22            : 31   111.3   113.4   105.00  0.85%   35.21   8.22
T973  T700 1st 23            : 31   117.3   120.0   110.98  0.87%   37.22   8.69
T974  T700 1st 24            : 31   125.1   138.8   122.07  4.92%   40.94   9.56
T975  T700 1st 25            : 31   124.5   131.0   118.16  0.69%   39.63   9.25
T976  T700 1st 26            : 31   131.7   134.7   126.01  1.33%   42.26   9.87
T977  T700 1st 27            : 31   136.4   153.7   130.89  0.82%   43.90  10.25
T978  T700 1st 28            : 31   144.6   151.3   140.04  0.89%   46.96  10.96
T979  T700 1st 29            : 31   144.0   159.1   140.23  1.84%   47.03  10.98
T980  T700 1st 30            : 31   170.4   192.9   165.98  1.74%   55.67  13.00
T981  T700 1st 31            : 31   156.9   162.2   153.14  0.83%   51.36  11.99
T982  T700 1st 32            : 31   184.1   186.9   178.47  0.41%   59.85  13.97
T983  T700 1st 33            : 31   180.9   195.1   177.63  2.14%   59.57  13.91
T984  T700 1st 34            : 31   199.4   214.0   202.08  3.64%   67.77  15.82
T985  T700 1st 35            : 31   198.4   202.4   192.95  1.06%   64.71  15.11
T986  T700 1st 36            : 31   226.7   240.1   222.37  0.71%   74.58  17.41
T987  T700 1st 37            : 31   220.1   226.3   216.14  0.73%   72.49  16.92
T988  T700 1st 38            : 31   251.7   261.2   248.05  0.92%   83.19  19.42
T989  T700 1st 39            : 31   216.7   221.2   211.95  1.04%   71.08  16.59
T990  T700 1st 40            : 31   274.2   281.5   269.75  0.80%   90.47  21.12
D170  MVCL (10b)             : 31       -       -    38.52  0.53%   12.92   3.02
D171  MVCL (100b)            : 31       -       -    48.01  0.72%   16.10   3.76
D172  MVCL (250b)            : 31       -       -    66.19  0.44%   22.20   5.18
D173  MVCL (1kb)             : 31       -       -   127.59  0.39%   42.79   9.99
D174  MVCL (4kb)             : 31       -       -   412.58  0.70%  138.36  32.30
D175  MVCL (100b,pad)        : 31       -       -    45.12  0.36%   15.13   3.53
D176  MVCL (1kb,pad)         : 31       -       -    59.86  0.28%   20.08   4.69
D177  MVCL (4kb,pad)         : 31       -       -   146.93  1.04%   49.28  11.50
D178  MVCL (1kb,over1)       : 31       -       -    16.54  0.33%    5.55   1.30
D179  MVCL (1kb,over2)       : 31       -       -   200.07  0.21%   67.10  15.66
D215  DR R,R                 : 31       -       -    22.50  0.25%    7.54   1.76
D216  D R,m                  : 31       -       -    32.09  0.18%   10.76   2.51
D280  CLCL (100b,10b)        : 31       -       -   140.29  0.59%   47.05  10.98
D281  CLCL (4kb,10b)         : 31       -       -   144.54  0.25%   48.47  11.32
D282  CLCL (4kb,100b)        : 31       -       -  1236.56  0.11%  414.70  96.81
D283  CLCL (4kb,250b)        : 31       -       -  3040.66  0.10% 1019.74 238.06
D290  CS R,R,m (eq,eq)       : 31       -       -    77.58  0.64%   26.02   6.07
D291  CS R,R,m (eq,ne)       : 31       -       -    77.22  0.77%   25.90   6.05
D292  CS R,R,m (ne)          : 31       -       -   726.17  0.39%  243.53  56.85
D295  CDS R,R,m (eq,eq)      : 31       -       -    80.00  1.96%   26.83   6.26
D296  CDS R,R,m (eq,ne)      : 31       -       -    80.07  1.09%   26.85   6.27
D297  CDS R,R,m (ne)         : 31       -       -   744.10  0.48%  249.55  58.26
D320  BALR R,R               : 31       -       -     7.05  0.50%    2.37   0.55
D321  BALR R,R (far)         : 31       -       -    21.28  0.54%    7.14   1.67
D322  BAL R,R                : 31       -       -    10.41  0.40%    3.49   0.81
D323  BAL R,R (far)          : 31       -       -    21.53  0.40%    7.22   1.69
D324  BASR R,R               : 31       -       -     7.19  0.58%    2.41   0.56
D325  BAS R,R                : 31       -       -    10.71  0.42%    3.59   0.84
D410  ED (10c)               : 31       -       -   196.12  0.46%   65.77  15.35
D411  ED (30c)               : 31       -       -   592.86  0.13%  198.82  46.42
D415  EDMK (10c)             : 31       -       -   197.89  0.17%   66.37  15.49
D426  DP m,m (10d)           : 31       -       -   729.40  0.48%  244.62  57.11
D427  DP m,m (30d)           : 31       -       -  1805.46  0.19%  605.49 141.35
D610  EX R,i (bare, via TM)  : 31       -       -    28.52  0.41%    9.56   2.23
D611  EX R,i (bare, via XI)  : 31       -       -    27.71  0.19%    9.29   2.17
D620  TS m (zero)            : 31       -       -    74.63  0.54%   25.03   5.84
D621  TS m (ones)            : 31       -       -   716.64  0.40%  240.34  56.11
