T912  LR R,R (ig=25)         : 30    66.7    67.0    59.87 0.320%    1.05   0.34    1.05     4%     1
T913  LR R,R (ig=36)         : 30    62.0    62.5    57.45 0.332%    1.00   0.33    1.01     0%     1
T914  LR R,R (ig=50)         : 30    61.8    62.0    58.39 0.282%    1.02   0.33    1.02     2%     1
T915  LR R,R (ig=72)         : 30    59.5    60.2    57.34 0.307%    1.00   0.33    1.00     0%     1
T920  L R,m (ig=1)           : 30   463.2   466.2   291.83 0.277%    5.11   1.67    5.11    10%     5
T921  L R,m (ig=2)           : 30   288.8   289.8   203.89 0.206%    3.57   1.17    3.57   -43%     4
T922  L R,m (ig=3)           : 30   250.3   251.9   193.17 0.252%    3.38   1.11    3.38    37%     3
T923  L R,m (ig=4)           : 30   231.6   233.9   188.97 0.423%    3.31   1.08    3.31    30%     3
T924  L R,m (ig=5)           : 30   231.0   232.0   196.82 0.329%    3.44   1.13    3.44    44%     3
T925  L R,m (ig=6)           : 30   212.9   213.9   184.78 0.388%    3.23   1.06    3.23    23%     3
T926  L R,m (ig=7)           : 30   206.6   208.4   182.24 0.306%    3.19   1.04    3.19    18%     3
T927  L R,m (ig=8)           : 30   203.4   204.2   182.41 0.328%    3.19   1.04    3.19    19%     3
T928  L R,m (ig=9)           : 30   206.1   206.8   187.42 0.287%    3.28   1.07    3.28    27%     3
T929  L R,m (ig=10)          : 30   196.6   197.9   180.02 0.264%    3.15   1.03    3.15    14%     3
T930  L R,m (ig=12)          : 30   193.5   194.4   179.37 0.326%    3.14   1.03    3.14    13%     3
T931  L R,m (ig=18)          : 30   186.5   188.0   177.28 0.334%    3.10   1.01    3.10    10%     3
T932  L R,m (ig=25)          : 30   185.9   187.2   179.47 0.319%    3.14   1.03    3.14    13%     3
T933  L R,m (ig=36)          : 30   180.1   180.8   175.64 0.285%    3.07   1.01    3.07     7%     3
T952  T700 1st  2            : 30   405.6   407.4   234.36 0.378%    4.10   1.34    4.10    10%     4
T953  T700 1st  3            : 30   577.1   580.0   405.97 0.066%    7.10   2.32    7.10    10%     7
T954  T700 1st  4            : 30   631.8   638.5   460.70 0.483%    8.06   2.64    8.06     6%     8
T955  T700 1st  5            : 30   687.5   691.5   516.62 0.473%    9.04   2.96    9.04     3%     9
T956  T700 1st  6            : 30   750.2   754.6   579.18 0.061%   10.13   3.32   10.13    13%    10
T957  T700 1st  7            : 30   865.8   875.7   694.78 0.545%   12.15   3.98   12.16    15%    12
T958  T700 1st  8            : 30   978.6   991.4   807.89 0.472%   14.13   4.62   14.13    13%    14
T959  T700 1st  9            : 30  1087.7  1095.7   916.44 0.078%   16.03   5.25   16.03     3%    16
T960  T700 1st 10            : 30  1154.3  1167.7   983.86 0.478%   17.21   5.63   17.21    21%    17
T961  T700 1st 11            : 30  1200.5  1213.7  1029.89 0.537%   18.02   5.90   18.02     1%    18
T962  T700 1st 12            : 30  1257.7  1265.6  1086.62 0.066%   19.01   6.22   19.01     1%    19
T963  T700 1st 13            : 30  1429.3  1446.1  1259.11 0.481%   22.03   7.21   22.03     2%    22
T964  T700 1st 14            : 30  1429.3  1438.5  1257.83 0.593%   22.00   7.20   22.01     0%    22
T965  T700 1st 15            : 30  1607.7  1618.2  1437.49 0.480%   25.15   8.23   25.15    14%    25
T966  T700 1st 16            : 30  1666.7  1677.6  1496.27 0.096%   26.17   8.56   26.18    17%    26
T967  T700 1st 17            : 30  1715.0  1725.0  1544.16 0.545%   27.01   8.84   27.02     1%    27
T968  T700 1st 18            : 30  1885.5  1897.0  1715.82 0.521%   30.02   9.82   30.02     1%    30
T969  T700 1st 19            : 30  2000.7  2011.9  1829.54 0.068%   32.00  10.47   32.01     0%    32
T970  T700 1st 20            : 30  2059.7  2085.3  1890.00 0.512%   33.06  10.82   33.07     6%    33
T971  T700 1st 21            : 30  2063.3  2076.6  1893.35 0.577%   33.12  10.84   33.12    12%    33
T972  T700 1st 22            : 30  2142.9  2155.5  1971.45 0.064%   34.49  11.28   34.49    49%    34
T973  T700 1st 23            : 30  2172.0  2185.1  2002.60 0.493%   35.03  11.46   35.04     3%    35
T974  T700 1st 24            : 30  2230.8  2261.9  2059.40 0.631%   36.03  11.79   36.03     2%    36
T975  T700 1st 25            : 30  2344.9  2361.7  2175.37 0.587%   38.05  12.45   38.06     5%    38
T976  T700 1st 26            : 30  2401.0  2415.7  2229.65 0.064%   39.00  12.76   39.01     0%    39
T977  T700 1st 27            : 30  2401.0  2416.6  2231.14 0.589%   39.03  12.77   39.03     3%    39
T978  T700 1st 28            : 30  2514.7  2530.6  2344.73 0.564%   41.02  13.42   41.02     2%    41
T979  T700 1st 29            : 30  2572.6  2591.8  2401.15 0.091%   42.00  13.74   42.01     0%    42
T980  T700 1st 30            : 30  2813.4  2851.3  2644.00 0.468%   46.25  15.13   46.26    25%    46
T981  T700 1st 31            : 30  2858.5  2876.6  2687.04 0.457%   47.01  15.38   47.01     1%    47
T982  T700 1st 32            : 30  3000.1  3037.6  2831.72 0.514%   49.54  16.21   49.54   -45%    50
T983  T700 1st 33            : 30  3027.3  3045.0  2855.87 0.062%   49.96  16.35   49.96    -3%    50
T984  T700 1st 34            : 30  3146.4  3166.5  2977.67 0.532%   52.09  17.04   52.10     9%    52
T985  T700 1st 35            : 30  3215.4  3234.2  3046.36 0.526%   53.29  17.44   53.30    29%    53
T986  T700 1st 36            : 30  3333.5  3367.4  3162.19 0.077%   55.32  18.10   55.32    32%    55
T987  T700 1st 37            : 30  3487.3  3510.7  3318.21 0.567%   58.05  18.99   58.05     5%    58
T988  T700 1st 38            : 30  3601.5  3624.3  3430.06 0.580%   60.00  19.63   60.01     1%    60
T989  T700 1st 39            : 30  3660.3  3707.5  3491.86 0.524%   61.08  19.99   61.09     9%    61
T990  T700 1st 40            : 30  3660.3  3682.6  3489.48 0.070%   61.04  19.97   61.05     4%    61
D170  MVCL (10b)             : 30       -       -   866.78 0.310%   15.16   4.96   15.16    16%    15
D171  MVCL (100b)            : 30       -       -  2147.85 0.167%   37.57  12.29   37.58   -42%    38
D172  MVCL (250b)            : 30       -       -  4371.08 0.060%   76.47  25.02   76.47    47%    76
D173  MVCL (1kb)             : 30       -       - 16988.84 0.068%  297.19  97.25  297.23    22%   297
D174  MVCL (4kb)             : 30       -       - 61123.62 0.101% 1069.26 349.88 1069.38    37%  1069
D175  MVCL (100b,pad)        : 30       -       -  1729.39 0.145%   30.25   9.90   30.26    25%    30
D176  MVCL (1kb,pad)         : 30       -       -  8613.54 0.052%  150.68  49.31  150.70   -30%   151
D177  MVCL (4kb,pad)         : 30       -       - 31639.98 0.058%  553.49 181.11  553.55   -44%   554
D178  MVCL (1kb,over1)       : 30       -       -   858.95 0.103%   15.03   4.92   15.03     2%    15
D179  MVCL (1kb,over2)       : 30       -       - 32754.32 0.032%  572.99 187.49  573.05     4%   573
D215  DR R,R                 : 30       -       -   516.33 0.286%    9.03   2.96    9.03     3%     9
D216  D R,m                  : 30       -       -   632.41 0.287%   11.06   3.62   11.06     6%    11
D280  CLCL (100b,10b)        : 30       -       -  1503.45 0.756%   26.30   8.61   26.30    30%    26
D281  CLCL (4kb,10b)         : 30       -       -  1558.19 0.562%   27.26   8.92   27.26    26%    27
D282  CLCL (4kb,100b)        : 30       -       -  4063.09 0.683%   71.08  23.26   71.09     8%    71
D283  CLCL (4kb,250b)        : 30       -       -  8565.61 0.194%  149.84  49.03  149.86   -14%   150
D290  CS R,R,m (eq,eq)       : 30       -       -   526.22 0.665%    9.21   3.01    9.21    20%     9
D291  CS R,R,m (eq,ne)       : 30       -       -   525.91 0.106%    9.20   3.01    9.20    20%     9
D292  CS R,R,m (ne)          : 30       -       -   465.88 0.031%    8.15   2.67    8.15    15%     8
D295  CDS R,R,m (eq,eq)      : 30       -       -   526.51 0.639%    9.21   3.01    9.21    21%     9
D296  CDS R,R,m (eq,ne)      : 30       -       -   522.91 0.518%    9.15   2.99    9.15    14%     9
D297  CDS R,R,m (ne)         : 30       -       -   465.21 0.029%    8.14   2.66    8.14    13%     8
D320  BALR R,R               : 30       -       -   295.41 0.390%    5.17   1.69    5.17    16%     5
D321  BALR R,R (far)         : 30       -       -   244.95 1.115%    4.28   1.40    4.29    28%     4
D322  BAL R,R                : 30       -       -   315.01 0.412%    5.51   1.80    5.51   -48%     6
D323  BAL R,R (far)          : 30       -       -   260.93 0.959%    4.56   1.49    4.56   -43%     5
D410  ED (10c)               : 30       -       -  9093.06 0.019%  159.07  52.05  159.09     8%   159
D411  ED (30c)               : 30       -       - 26535.94 0.123%  464.21 151.90  464.26    25%   464
D415  EDMK (10c)             : 30       -       -  9150.85 0.141%  160.08  52.38  160.10     9%   160
D426  DP m,m (10d)           : 30       -       - 13926.19 0.273%  243.62  79.72  243.64   -35%   244
D427  DP m,m (30d)           : 30       -       - 45653.17 0.010%  798.63 261.33  798.72   -28%   799
D610  EX R,i (bare, via TM)  : 30       -       -   288.51 0.859%    5.05   1.65    5.05     4%     5
D611  EX R,i (bare, via XI)  : 30       -       -   256.27 0.970%    4.48   1.47    4.48    48%     4
D620  TS m (zero)            : 30       -       -   425.72 0.810%    7.45   2.44    7.45    44%     7
D621  TS m (ones)            : 30       -       -   425.45 0.163%    7.44   2.44    7.44    44%     7
